algorithm,dataset,timestep,anomaly_score
WindowedGaussianDetector,IOPS_13.csv,0,0.0
WindowedGaussianDetector,IOPS_13.csv,1,1.0
WindowedGaussianDetector,IOPS_13.csv,2,0.7733726479640018
WindowedGaussianDetector,IOPS_13.csv,3,0.712925463844732
WindowedGaussianDetector,IOPS_13.csv,4,0.7825601704680551
WindowedGaussianDetector,IOPS_13.csv,5,0.5000000002382101
WindowedGaussianDetector,IOPS_13.csv,6,0.7649496198517105
WindowedGaussianDetector,IOPS_13.csv,7,0.5428120346025329
WindowedGaussianDetector,IOPS_13.csv,8,0.6184877002281559
WindowedGaussianDetector,IOPS_13.csv,9,0.7602499386677878
WindowedGaussianDetector,IOPS_13.csv,10,0.7436546196508835
WindowedGaussianDetector,IOPS_13.csv,11,0.7298543124945452
WindowedGaussianDetector,IOPS_13.csv,12,0.9333365340335058
WindowedGaussianDetector,IOPS_13.csv,13,0.9084775412219153
WindowedGaussianDetector,IOPS_13.csv,14,0.9497744557788326
WindowedGaussianDetector,IOPS_13.csv,15,0.9279912219237503
WindowedGaussianDetector,IOPS_13.csv,16,0.5498779730493369
WindowedGaussianDetector,IOPS_13.csv,17,0.9133073823918594
WindowedGaussianDetector,IOPS_13.csv,18,0.6736163955576852
WindowedGaussianDetector,IOPS_13.csv,19,0.8967520934879172
WindowedGaussianDetector,IOPS_13.csv,20,0.9444756071046329
WindowedGaussianDetector,IOPS_13.csv,21,0.9290598658523417
WindowedGaussianDetector,IOPS_13.csv,22,0.9145746128808178
WindowedGaussianDetector,IOPS_13.csv,23,0.9011084743754229
WindowedGaussianDetector,IOPS_13.csv,24,0.8886434623889037
WindowedGaussianDetector,IOPS_13.csv,25,0.9373264542527158
WindowedGaussianDetector,IOPS_13.csv,26,0.9848436172515761
WindowedGaussianDetector,IOPS_13.csv,27,0.9751110814625574
WindowedGaussianDetector,IOPS_13.csv,28,0.9305700178074132
WindowedGaussianDetector,IOPS_13.csv,29,0.9195885593213411
WindowedGaussianDetector,IOPS_13.csv,30,0.9506479223633393
WindowedGaussianDetector,IOPS_13.csv,31,0.9402982522366697
WindowedGaussianDetector,IOPS_13.csv,32,0.6075603679620537
WindowedGaussianDetector,IOPS_13.csv,33,0.8820078000877496
WindowedGaussianDetector,IOPS_13.csv,34,0.960109347589024
WindowedGaussianDetector,IOPS_13.csv,35,0.9511061442985752
WindowedGaussianDetector,IOPS_13.csv,36,0.9422216849980648
WindowedGaussianDetector,IOPS_13.csv,37,0.888599882188724
WindowedGaussianDetector,IOPS_13.csv,38,0.9786293185041277
WindowedGaussianDetector,IOPS_13.csv,39,0.9129097937016258
WindowedGaussianDetector,IOPS_13.csv,40,0.9678475113049475
WindowedGaussianDetector,IOPS_13.csv,41,0.9604173308003553
WindowedGaussianDetector,IOPS_13.csv,42,0.9529529625067674
WindowedGaussianDetector,IOPS_13.csv,43,0.9455523575229595
WindowedGaussianDetector,IOPS_13.csv,44,0.9021709499632169
WindowedGaussianDetector,IOPS_13.csv,45,0.959586401232385
WindowedGaussianDetector,IOPS_13.csv,46,0.9527680029044411
WindowedGaussianDetector,IOPS_13.csv,47,0.9149614996594281
WindowedGaussianDetector,IOPS_13.csv,48,0.9412115600305802
WindowedGaussianDetector,IOPS_13.csv,49,0.9346890203978774
WindowedGaussianDetector,IOPS_13.csv,50,0.9283202685689663
WindowedGaussianDetector,IOPS_13.csv,51,0.8838892544598212
WindowedGaussianDetector,IOPS_13.csv,52,0.9179129311206636
WindowedGaussianDetector,IOPS_13.csv,53,0.9424389039867781
WindowedGaussianDetector,IOPS_13.csv,54,0.9365246364337833
WindowedGaussianDetector,IOPS_13.csv,55,0.93073089570171
WindowedGaussianDetector,IOPS_13.csv,56,0.9250708006370317
WindowedGaussianDetector,IOPS_13.csv,57,0.9195525132374239
WindowedGaussianDetector,IOPS_13.csv,58,0.8761790827094621
WindowedGaussianDetector,IOPS_13.csv,59,0.8714957244607271
WindowedGaussianDetector,IOPS_13.csv,60,0.8669653356950955
WindowedGaussianDetector,IOPS_13.csv,61,0.9034495872409704
WindowedGaussianDetector,IOPS_13.csv,62,0.8986048437824791
WindowedGaussianDetector,IOPS_13.csv,63,0.8938991640501742
WindowedGaussianDetector,IOPS_13.csv,64,0.8893292690979198
WindowedGaussianDetector,IOPS_13.csv,65,0.8848914330696236
WindowedGaussianDetector,IOPS_13.csv,66,0.8805816428107668
WindowedGaussianDetector,IOPS_13.csv,67,0.8763957179142918
WindowedGaussianDetector,IOPS_13.csv,68,0.8723294006199644
WindowedGaussianDetector,IOPS_13.csv,69,0.8199250679669752
WindowedGaussianDetector,IOPS_13.csv,70,0.8658676194903372
WindowedGaussianDetector,IOPS_13.csv,71,0.8621163605268886
WindowedGaussianDetector,IOPS_13.csv,72,0.8078690290026078
WindowedGaussianDetector,IOPS_13.csv,73,0.856197788529952
