algorithm,dataset,timestep,anomaly_score
IsolationForestDetector,IOPS_11,0,0.0
IsolationForestDetector,IOPS_11,1,0.0
IsolationForestDetector,IOPS_11,2,0.0
IsolationForestDetector,IOPS_11,3,0.0
IsolationForestDetector,IOPS_11,4,0.0
IsolationForestDetector,IOPS_11,5,0.0
IsolationForestDetector,IOPS_11,6,0.0
IsolationForestDetector,IOPS_11,7,0.0
IsolationForestDetector,IOPS_11,8,0.0
IsolationForestDetector,IOPS_11,9,0.0
IsolationForestDetector,IOPS_11,10,0.0
IsolationForestDetector,IOPS_11,11,0.0
IsolationForestDetector,IOPS_11,12,0.0
IsolationForestDetector,IOPS_11,13,0.0
IsolationForestDetector,IOPS_11,14,0.0
IsolationForestDetector,IOPS_11,15,0.0
IsolationForestDetector,IOPS_11,16,0.0
IsolationForestDetector,IOPS_11,17,0.0
IsolationForestDetector,IOPS_11,18,0.0
IsolationForestDetector,IOPS_11,19,0.0
IsolationForestDetector,IOPS_11,20,0.0
IsolationForestDetector,IOPS_11,21,0.0
IsolationForestDetector,IOPS_11,22,0.0
IsolationForestDetector,IOPS_11,23,0.0
IsolationForestDetector,IOPS_11,24,0.0
IsolationForestDetector,IOPS_11,25,0.0
IsolationForestDetector,IOPS_11,26,0.0
IsolationForestDetector,IOPS_11,27,0.0
IsolationForestDetector,IOPS_11,28,0.0
IsolationForestDetector,IOPS_11,29,0.0
IsolationForestDetector,IOPS_11,30,0.0
IsolationForestDetector,IOPS_11,31,0.0
IsolationForestDetector,IOPS_11,32,0.0
IsolationForestDetector,IOPS_11,33,0.0
IsolationForestDetector,IOPS_11,34,0.0
IsolationForestDetector,IOPS_11,35,0.0
IsolationForestDetector,IOPS_11,36,0.0
IsolationForestDetector,IOPS_11,37,0.0
IsolationForestDetector,IOPS_11,38,0.0
IsolationForestDetector,IOPS_11,39,0.0
IsolationForestDetector,IOPS_11,40,0.0
IsolationForestDetector,IOPS_11,41,0.0
IsolationForestDetector,IOPS_11,42,0.0
IsolationForestDetector,IOPS_11,43,0.0
IsolationForestDetector,IOPS_11,44,0.0
IsolationForestDetector,IOPS_11,45,0.0
IsolationForestDetector,IOPS_11,46,0.0
IsolationForestDetector,IOPS_11,47,0.0
IsolationForestDetector,IOPS_11,48,0.0
IsolationForestDetector,IOPS_11,49,1.0
IsolationForestDetector,IOPS_11,50,1.0
IsolationForestDetector,IOPS_11,51,1.0
IsolationForestDetector,IOPS_11,52,1.0
IsolationForestDetector,IOPS_11,53,0.9303606663086987
IsolationForestDetector,IOPS_11,54,0.8922573329723477
IsolationForestDetector,IOPS_11,55,0.8413293959364943
IsolationForestDetector,IOPS_11,56,0.9504583405781738
IsolationForestDetector,IOPS_11,57,0.9967034195314168
IsolationForestDetector,IOPS_11,58,0.8457499322464861
IsolationForestDetector,IOPS_11,59,0.9873624187763298
IsolationForestDetector,IOPS_11,60,0.7550690771738572
IsolationForestDetector,IOPS_11,61,0.8693946954573192
IsolationForestDetector,IOPS_11,62,0.8116277542238741
IsolationForestDetector,IOPS_11,63,0.9776890352697939
IsolationForestDetector,IOPS_11,64,0.9729822551072805
IsolationForestDetector,IOPS_11,65,0.7982749307302773
IsolationForestDetector,IOPS_11,66,0.7673252664501115
IsolationForestDetector,IOPS_11,67,0.768559797681214
IsolationForestDetector,IOPS_11,68,0.8127804415080306
IsolationForestDetector,IOPS_11,69,0.8550733081796722
IsolationForestDetector,IOPS_11,70,0.872956595684124
IsolationForestDetector,IOPS_11,71,0.8166541081209238
IsolationForestDetector,IOPS_11,72,0.8753917929072945
IsolationForestDetector,IOPS_11,73,0.8861673173671479
IsolationForestDetector,IOPS_11,74,0.8749318196842406
IsolationForestDetector,IOPS_11,75,0.8775031483636699
IsolationForestDetector,IOPS_11,76,0.8041150986543033
IsolationForestDetector,IOPS_11,77,1.0
IsolationForestDetector,IOPS_11,78,0.9095970399218438
IsolationForestDetector,IOPS_11,79,0.9904087384061968
IsolationForestDetector,IOPS_11,80,1.0
IsolationForestDetector,IOPS_11,81,1.0
IsolationForestDetector,IOPS_11,82,1.0
IsolationForestDetector,IOPS_11,83,1.0
IsolationForestDetector,IOPS_11,84,1.0
IsolationForestDetector,IOPS_11,85,1.0
IsolationForestDetector,IOPS_11,86,1.0
IsolationForestDetector,IOPS_11,87,1.0
IsolationForestDetector,IOPS_11,88,1.0
IsolationForestDetector,IOPS_11,89,1.0
IsolationForestDetector,IOPS_11,90,1.0
IsolationForestDetector,IOPS_11,91,1.0
IsolationForestDetector,IOPS_11,92,1.0
IsolationForestDetector,IOPS_11,93,1.0
IsolationForestDetector,IOPS_11,94,1.0
IsolationForestDetector,IOPS_11,95,1.0
IsolationForestDetector,IOPS_11,96,1.0
IsolationForestDetector,IOPS_11,97,1.0
IsolationForestDetector,IOPS_11,98,1.0
IsolationForestDetector,IOPS_11,99,1.0
IsolationForestDetector,IOPS_11,100,1.0
IsolationForestDetector,IOPS_11,101,1.0
IsolationForestDetector,IOPS_11,102,1.0
IsolationForestDetector,IOPS_11,103,1.0
IsolationForestDetector,IOPS_11,104,1.0
IsolationForestDetector,IOPS_11,105,1.0
IsolationForestDetector,IOPS_11,106,1.0
IsolationForestDetector,IOPS_11,107,1.0
IsolationForestDetector,IOPS_11,108,1.0
IsolationForestDetector,IOPS_11,109,1.0
IsolationForestDetector,IOPS_11,110,1.0
IsolationForestDetector,IOPS_11,111,1.0
IsolationForestDetector,IOPS_11,112,1.0
IsolationForestDetector,IOPS_11,113,1.0
IsolationForestDetector,IOPS_11,114,1.0
IsolationForestDetector,IOPS_11,115,1.0
IsolationForestDetector,IOPS_11,116,1.0
IsolationForestDetector,IOPS_11,117,1.0
IsolationForestDetector,IOPS_11,118,1.0
IsolationForestDetector,IOPS_11,119,1.0
IsolationForestDetector,IOPS_11,120,1.0
IsolationForestDetector,IOPS_11,121,1.0
IsolationForestDetector,IOPS_11,122,1.0
IsolationForestDetector,IOPS_11,123,1.0
IsolationForestDetector,IOPS_11,124,1.0
IsolationForestDetector,IOPS_11,125,1.0
IsolationForestDetector,IOPS_11,126,1.0
IsolationForestDetector,IOPS_11,127,1.0
IsolationForestDetector,IOPS_11,128,1.0
IsolationForestDetector,IOPS_11,129,1.0
IsolationForestDetector,IOPS_11,130,1.0
IsolationForestDetector,IOPS_11,131,1.0
IsolationForestDetector,IOPS_11,132,0.9857096298159089
IsolationForestDetector,IOPS_11,133,1.0
IsolationForestDetector,IOPS_11,134,0.8861363757186934
IsolationForestDetector,IOPS_11,135,0.9073290473169014
IsolationForestDetector,IOPS_11,136,0.8365431431558769
IsolationForestDetector,IOPS_11,137,0.8213672879408079
IsolationForestDetector,IOPS_11,138,0.9037342510254373
IsolationForestDetector,IOPS_11,139,1.0
IsolationForestDetector,IOPS_11,140,0.8207646436911897
IsolationForestDetector,IOPS_11,141,0.8206623542375558
IsolationForestDetector,IOPS_11,142,0.924236164184754
IsolationForestDetector,IOPS_11,143,0.7556262949379965
IsolationForestDetector,IOPS_11,144,1.0
IsolationForestDetector,IOPS_11,145,1.0
IsolationForestDetector,IOPS_11,146,1.0
IsolationForestDetector,IOPS_11,147,1.0
IsolationForestDetector,IOPS_11,148,1.0
IsolationForestDetector,IOPS_11,149,1.0
IsolationForestDetector,IOPS_11,150,1.0
IsolationForestDetector,IOPS_11,151,1.0
IsolationForestDetector,IOPS_11,152,1.0
IsolationForestDetector,IOPS_11,153,0.9613520320685208
IsolationForestDetector,IOPS_11,154,0.9134361610470747
IsolationForestDetector,IOPS_11,155,0.8959742980105252
IsolationForestDetector,IOPS_11,156,0.8762226001298512
IsolationForestDetector,IOPS_11,157,0.8918505564703425
IsolationForestDetector,IOPS_11,158,0.8914935470502555
IsolationForestDetector,IOPS_11,159,0.9082352165611828
IsolationForestDetector,IOPS_11,160,0.8792494212467564
IsolationForestDetector,IOPS_11,161,0.8161233626736535
IsolationForestDetector,IOPS_11,162,0.8449810044223507
IsolationForestDetector,IOPS_11,163,0.7985073492024859
IsolationForestDetector,IOPS_11,164,0.8044105244729297
IsolationForestDetector,IOPS_11,165,0.7999278112644185
IsolationForestDetector,IOPS_11,166,0.7306680446986357
IsolationForestDetector,IOPS_11,167,0.773608853685909
IsolationForestDetector,IOPS_11,168,0.7298221701469718
IsolationForestDetector,IOPS_11,169,0.8394147863786928
IsolationForestDetector,IOPS_11,170,0.9387806505216111
IsolationForestDetector,IOPS_11,171,0.838181191537007
IsolationForestDetector,IOPS_11,172,0.8880488630475794
IsolationForestDetector,IOPS_11,173,0.88969158279852
IsolationForestDetector,IOPS_11,174,0.8170410100812734
IsolationForestDetector,IOPS_11,175,1.0
IsolationForestDetector,IOPS_11,176,1.0
IsolationForestDetector,IOPS_11,177,1.0
IsolationForestDetector,IOPS_11,178,0.7177277336380141
IsolationForestDetector,IOPS_11,179,0.8577638443540091
IsolationForestDetector,IOPS_11,180,0.7082445633760784
IsolationForestDetector,IOPS_11,181,0.8392976817506809
IsolationForestDetector,IOPS_11,182,0.7874378427558771
IsolationForestDetector,IOPS_11,183,0.7490945756236095
IsolationForestDetector,IOPS_11,184,1.0
IsolationForestDetector,IOPS_11,185,0.968520698042919
IsolationForestDetector,IOPS_11,186,1.0
IsolationForestDetector,IOPS_11,187,0.7617888671028967
IsolationForestDetector,IOPS_11,188,0.9782702074973378
IsolationForestDetector,IOPS_11,189,0.9645679557243695
IsolationForestDetector,IOPS_11,190,0.7656802403710858
IsolationForestDetector,IOPS_11,191,0.9045080129732551
IsolationForestDetector,IOPS_11,192,0.8512855778358515
IsolationForestDetector,IOPS_11,193,0.7746095425245237
IsolationForestDetector,IOPS_11,194,0.9664662739692681
IsolationForestDetector,IOPS_11,195,0.8137484952897641
IsolationForestDetector,IOPS_11,196,0.7102409145657635
IsolationForestDetector,IOPS_11,197,0.8194144688097648
IsolationForestDetector,IOPS_11,198,0.791308776791368
IsolationForestDetector,IOPS_11,199,0.8034050761761933
IsolationForestDetector,IOPS_11,200,0.6760303401972166
IsolationForestDetector,IOPS_11,201,0.6959804869668805
IsolationForestDetector,IOPS_11,202,0.9874840995897577
IsolationForestDetector,IOPS_11,203,1.0
IsolationForestDetector,IOPS_11,204,0.9434137517781387
IsolationForestDetector,IOPS_11,205,0.9020526269159872
IsolationForestDetector,IOPS_11,206,1.0
IsolationForestDetector,IOPS_11,207,1.0
IsolationForestDetector,IOPS_11,208,0.9874368122274213
IsolationForestDetector,IOPS_11,209,0.9707838973666957
IsolationForestDetector,IOPS_11,210,0.833383107211187
IsolationForestDetector,IOPS_11,211,0.929612867749823
IsolationForestDetector,IOPS_11,212,0.8492322803250906
IsolationForestDetector,IOPS_11,213,0.8612228023982478
IsolationForestDetector,IOPS_11,214,0.9051796940778101
IsolationForestDetector,IOPS_11,215,0.9052389164733329
IsolationForestDetector,IOPS_11,216,0.8782036392275551
IsolationForestDetector,IOPS_11,217,1.0
IsolationForestDetector,IOPS_11,218,1.0
IsolationForestDetector,IOPS_11,219,1.0
IsolationForestDetector,IOPS_11,220,0.7508387736942633
IsolationForestDetector,IOPS_11,221,0.7254534823656916
IsolationForestDetector,IOPS_11,222,0.859769412495454
IsolationForestDetector,IOPS_11,223,0.7444173587615519
IsolationForestDetector,IOPS_11,224,0.7404994475223232
IsolationForestDetector,IOPS_11,225,1.0
IsolationForestDetector,IOPS_11,226,0.7205228520287079
IsolationForestDetector,IOPS_11,227,1.0
IsolationForestDetector,IOPS_11,228,0.9633317974428465
IsolationForestDetector,IOPS_11,229,0.7373031049683745
IsolationForestDetector,IOPS_11,230,0.739573014884218
IsolationForestDetector,IOPS_11,231,0.8418344327541288
IsolationForestDetector,IOPS_11,232,0.8776247808036807
IsolationForestDetector,IOPS_11,233,1.0
IsolationForestDetector,IOPS_11,234,1.0
IsolationForestDetector,IOPS_11,235,0.88576943046303
IsolationForestDetector,IOPS_11,236,1.0
IsolationForestDetector,IOPS_11,237,1.0
IsolationForestDetector,IOPS_11,238,1.0
IsolationForestDetector,IOPS_11,239,1.0
IsolationForestDetector,IOPS_11,240,1.0
IsolationForestDetector,IOPS_11,241,1.0
IsolationForestDetector,IOPS_11,242,1.0
IsolationForestDetector,IOPS_11,243,1.0
IsolationForestDetector,IOPS_11,244,1.0
IsolationForestDetector,IOPS_11,245,1.0
IsolationForestDetector,IOPS_11,246,1.0
IsolationForestDetector,IOPS_11,247,1.0
IsolationForestDetector,IOPS_11,248,1.0
IsolationForestDetector,IOPS_11,249,1.0
IsolationForestDetector,IOPS_11,250,1.0
IsolationForestDetector,IOPS_11,251,0.9811774363965825
IsolationForestDetector,IOPS_11,252,0.9531230401422087
IsolationForestDetector,IOPS_11,253,0.8801487309496178
IsolationForestDetector,IOPS_11,254,0.9958462816208998
IsolationForestDetector,IOPS_11,255,1.0
IsolationForestDetector,IOPS_11,256,1.0
IsolationForestDetector,IOPS_11,257,1.0
IsolationForestDetector,IOPS_11,258,0.9652973441117129
