algorithm,dataset,timestep,anomaly_score
IsolationForestDetector,IOPS_10,0,0.0
IsolationForestDetector,IOPS_10,1,0.0
IsolationForestDetector,IOPS_10,2,0.0
IsolationForestDetector,IOPS_10,3,0.0
IsolationForestDetector,IOPS_10,4,0.0
IsolationForestDetector,IOPS_10,5,0.0
IsolationForestDetector,IOPS_10,6,0.0
IsolationForestDetector,IOPS_10,7,0.0
IsolationForestDetector,IOPS_10,8,0.0
IsolationForestDetector,IOPS_10,9,0.0
IsolationForestDetector,IOPS_10,10,0.0
IsolationForestDetector,IOPS_10,11,0.0
IsolationForestDetector,IOPS_10,12,0.0
IsolationForestDetector,IOPS_10,13,0.0
IsolationForestDetector,IOPS_10,14,0.0
IsolationForestDetector,IOPS_10,15,0.0
IsolationForestDetector,IOPS_10,16,0.0
IsolationForestDetector,IOPS_10,17,0.0
IsolationForestDetector,IOPS_10,18,0.0
IsolationForestDetector,IOPS_10,19,0.0
IsolationForestDetector,IOPS_10,20,0.0
IsolationForestDetector,IOPS_10,21,0.0
IsolationForestDetector,IOPS_10,22,0.0
IsolationForestDetector,IOPS_10,23,0.0
IsolationForestDetector,IOPS_10,24,0.0
IsolationForestDetector,IOPS_10,25,0.0
IsolationForestDetector,IOPS_10,26,0.0
IsolationForestDetector,IOPS_10,27,0.0
IsolationForestDetector,IOPS_10,28,0.0
IsolationForestDetector,IOPS_10,29,0.0
IsolationForestDetector,IOPS_10,30,0.0
IsolationForestDetector,IOPS_10,31,0.0
IsolationForestDetector,IOPS_10,32,0.0
IsolationForestDetector,IOPS_10,33,0.0
IsolationForestDetector,IOPS_10,34,0.0
IsolationForestDetector,IOPS_10,35,0.0
IsolationForestDetector,IOPS_10,36,0.0
IsolationForestDetector,IOPS_10,37,0.0
IsolationForestDetector,IOPS_10,38,0.0
IsolationForestDetector,IOPS_10,39,0.0
IsolationForestDetector,IOPS_10,40,0.0
IsolationForestDetector,IOPS_10,41,0.0
IsolationForestDetector,IOPS_10,42,0.0
IsolationForestDetector,IOPS_10,43,0.0
IsolationForestDetector,IOPS_10,44,0.0
IsolationForestDetector,IOPS_10,45,0.0
IsolationForestDetector,IOPS_10,46,0.0
IsolationForestDetector,IOPS_10,47,0.0
IsolationForestDetector,IOPS_10,48,0.0
IsolationForestDetector,IOPS_10,49,0.8631298136541103
IsolationForestDetector,IOPS_10,50,0.7651921748625047
IsolationForestDetector,IOPS_10,51,0.7343178299899046
IsolationForestDetector,IOPS_10,52,0.9206336505298058
IsolationForestDetector,IOPS_10,53,0.897173314611689
IsolationForestDetector,IOPS_10,54,0.7479301508555712
IsolationForestDetector,IOPS_10,55,0.7036148518049424
IsolationForestDetector,IOPS_10,56,0.7555696680511187
IsolationForestDetector,IOPS_10,57,0.7483262037454693
IsolationForestDetector,IOPS_10,58,0.7050750356557905
