algorithm,dataset,timestep,anomaly_score
IsolationForestDetector,IOPS_2,0,0.0
IsolationForestDetector,IOPS_2,1,0.0
IsolationForestDetector,IOPS_2,2,0.0
IsolationForestDetector,IOPS_2,3,0.0
IsolationForestDetector,IOPS_2,4,0.0
IsolationForestDetector,IOPS_2,5,0.0
IsolationForestDetector,IOPS_2,6,0.0
IsolationForestDetector,IOPS_2,7,0.0
IsolationForestDetector,IOPS_2,8,0.0
IsolationForestDetector,IOPS_2,9,0.0
IsolationForestDetector,IOPS_2,10,0.0
IsolationForestDetector,IOPS_2,11,0.0
IsolationForestDetector,IOPS_2,12,0.0
IsolationForestDetector,IOPS_2,13,0.0
IsolationForestDetector,IOPS_2,14,0.0
IsolationForestDetector,IOPS_2,15,0.0
IsolationForestDetector,IOPS_2,16,0.0
IsolationForestDetector,IOPS_2,17,0.0
IsolationForestDetector,IOPS_2,18,0.0
IsolationForestDetector,IOPS_2,19,0.0
IsolationForestDetector,IOPS_2,20,0.0
IsolationForestDetector,IOPS_2,21,0.0
IsolationForestDetector,IOPS_2,22,0.0
IsolationForestDetector,IOPS_2,23,0.0
IsolationForestDetector,IOPS_2,24,0.0
IsolationForestDetector,IOPS_2,25,0.0
IsolationForestDetector,IOPS_2,26,0.0
IsolationForestDetector,IOPS_2,27,0.0
IsolationForestDetector,IOPS_2,28,0.0
IsolationForestDetector,IOPS_2,29,0.0
IsolationForestDetector,IOPS_2,30,0.0
IsolationForestDetector,IOPS_2,31,0.0
IsolationForestDetector,IOPS_2,32,0.0
IsolationForestDetector,IOPS_2,33,0.0
IsolationForestDetector,IOPS_2,34,0.0
IsolationForestDetector,IOPS_2,35,0.0
IsolationForestDetector,IOPS_2,36,0.0
IsolationForestDetector,IOPS_2,37,0.0
IsolationForestDetector,IOPS_2,38,0.0
IsolationForestDetector,IOPS_2,39,0.0
IsolationForestDetector,IOPS_2,40,0.0
IsolationForestDetector,IOPS_2,41,0.0
IsolationForestDetector,IOPS_2,42,0.0
IsolationForestDetector,IOPS_2,43,0.0
