algorithm,dataset,timestep,anomaly_score
WindowedGaussianDetector,IOPS_2.csv,0,0.0
WindowedGaussianDetector,IOPS_2.csv,1,1.0
WindowedGaussianDetector,IOPS_2.csv,2,0.9644915305734331
WindowedGaussianDetector,IOPS_2.csv,3,0.9943647263462593
WindowedGaussianDetector,IOPS_2.csv,4,0.9999725653107966
WindowedGaussianDetector,IOPS_2.csv,5,0.9690017647131334
WindowedGaussianDetector,IOPS_2.csv,6,0.926902131603298
WindowedGaussianDetector,IOPS_2.csv,7,0.9795185907262565
WindowedGaussianDetector,IOPS_2.csv,8,0.9126438837194921
WindowedGaussianDetector,IOPS_2.csv,9,0.7625986980734057
WindowedGaussianDetector,IOPS_2.csv,10,0.9118624723130365
WindowedGaussianDetector,IOPS_2.csv,11,0.9045961326709613
WindowedGaussianDetector,IOPS_2.csv,12,0.8787491542977475
WindowedGaussianDetector,IOPS_2.csv,13,0.8542499175033843
WindowedGaussianDetector,IOPS_2.csv,14,0.7406221334405964
WindowedGaussianDetector,IOPS_2.csv,15,0.6268813346522679
WindowedGaussianDetector,IOPS_2.csv,16,0.8447288915884926
WindowedGaussianDetector,IOPS_2.csv,17,0.7103821176900265
WindowedGaussianDetector,IOPS_2.csv,18,0.7639733164172091
WindowedGaussianDetector,IOPS_2.csv,19,0.972843764328958
WindowedGaussianDetector,IOPS_2.csv,20,0.9613623303056957
WindowedGaussianDetector,IOPS_2.csv,21,0.9654460161718772
WindowedGaussianDetector,IOPS_2.csv,22,0.9391041211003902
WindowedGaussianDetector,IOPS_2.csv,23,0.9677369084294227
WindowedGaussianDetector,IOPS_2.csv,24,0.9502222877364204
WindowedGaussianDetector,IOPS_2.csv,25,0.9883510537027577
WindowedGaussianDetector,IOPS_2.csv,26,0.9629583316576839
WindowedGaussianDetector,IOPS_2.csv,27,0.9445428486758547
WindowedGaussianDetector,IOPS_2.csv,28,0.9589671950234232
WindowedGaussianDetector,IOPS_2.csv,29,0.9726723149720253
WindowedGaussianDetector,IOPS_2.csv,30,0.9418793706873899
WindowedGaussianDetector,IOPS_2.csv,31,0.9056156146114297
WindowedGaussianDetector,IOPS_2.csv,32,0.847864639221037
WindowedGaussianDetector,IOPS_2.csv,33,0.8675862147397957
WindowedGaussianDetector,IOPS_2.csv,34,0.8845103248291432
WindowedGaussianDetector,IOPS_2.csv,35,0.7977300460356852
WindowedGaussianDetector,IOPS_2.csv,36,0.7828965453443525
WindowedGaussianDetector,IOPS_2.csv,37,0.853778724861002
WindowedGaussianDetector,IOPS_2.csv,38,0.7716902884373328
WindowedGaussianDetector,IOPS_2.csv,39,0.9265270860304873
WindowedGaussianDetector,IOPS_2.csv,40,0.6873581934916442
WindowedGaussianDetector,IOPS_2.csv,41,0.9450908192257289
WindowedGaussianDetector,IOPS_2.csv,42,0.8861813606943103
WindowedGaussianDetector,IOPS_2.csv,43,0.7742651734152484
WindowedGaussianDetector,IOPS_2.csv,44,0.9293124396328418
WindowedGaussianDetector,IOPS_2.csv,45,0.8950713268647401
WindowedGaussianDetector,IOPS_2.csv,46,0.9095328315565817
WindowedGaussianDetector,IOPS_2.csv,47,0.9270054468350712
WindowedGaussianDetector,IOPS_2.csv,48,0.828805910528388
WindowedGaussianDetector,IOPS_2.csv,49,0.8963700957619158
WindowedGaussianDetector,IOPS_2.csv,50,0.7822913478426442
WindowedGaussianDetector,IOPS_2.csv,51,0.851369970675972
WindowedGaussianDetector,IOPS_2.csv,52,0.8005585192493332
WindowedGaussianDetector,IOPS_2.csv,53,0.8232023594425919
WindowedGaussianDetector,IOPS_2.csv,54,0.8772460901221139
WindowedGaussianDetector,IOPS_2.csv,55,0.817956226183919
WindowedGaussianDetector,IOPS_2.csv,56,0.8540024416190388
WindowedGaussianDetector,IOPS_2.csv,57,0.8183381931133391
WindowedGaussianDetector,IOPS_2.csv,58,0.8781179249001766
WindowedGaussianDetector,IOPS_2.csv,59,0.8932244475630228
