timestamp,value,label
0,0.005779626460082454,0
1,0.013464212815669896,0
2,-0.0011353159021538772,0
3,-0.0013690423079886216,0
4,-0.011232391142648623,0
5,-0.006902383329908446,0
6,-0.018442064035614436,0
7,-0.008458409587877469,0
8,-0.01063792534289476,0
9,-0.004314353365206358,0
10,-0.001156347293868265,0
11,0.009487384939529164,0
12,-0.0014012520951887097,0
13,0.016462248009958103,0
14,0.01464271074004131,0
15,0.01398839521450057,0
16,0.003790615531407582,0
17,0.009387444001571765,0
18,-0.002277345455091506,0
19,0.004507932469941522,0
20,-0.006096443563894383,0
21,-0.004318924487247244,0
22,-0.00961685797473777,0
23,0.004904424896938764,0
24,-0.002132276279319001,0
25,0.00904806215317322,0
26,0.0010468422604574812,0
27,0.008768713046361398,0
28,-0.0035072322471130235,0
29,0.009218780047909547,0
30,0.004361526988230224,0
31,0.007945610358508048,0
32,0.000805423906744096,0
33,0.010842256835246644,0
34,-0.0020499896224279723,0
35,0.006902246673785584,0
36,5.3496783717577046e-05,0
37,0.0058508611298542235,0
38,-0.005843705512738495,0
39,0.003918596900660987,0
40,-0.009157235781465545,0
41,-0.003183383884390878,0
42,-0.011243989299487112,0
43,-0.0030981026057688155,0
44,-0.01571672200924823,0
45,-0.0048968974179146585,0
46,-0.009814497651785103,0
47,0.0064832419814955244,0
48,0.002095119842540072,0
49,0.00802049689347939,0
50,0.002190295548061272,0
51,0.01101580185336104,0
52,0.003350110062608991,0
53,0.00515947594799826,0
54,-0.0070356987941195825,0
55,0.00013554048823394282,0
56,-0.012344323385523381,0
57,-0.00565172025747529,0
58,-0.012616325201236123,0
59,-0.005743483800351612,0
60,-0.016626742001424333,0
61,-0.00390652136338332,0
62,-0.004097508195410882,0
63,0.008609732971603279,0
64,0.002856675170551881,0
65,0.012487507024872002,0
66,-0.0017896285572973625,0
67,0.005220470939960364,0
68,0.0012938812633187524,0
69,0.008408763555742382,0
70,-0.011162603819645511,0
71,0.0006002946722318825,0
72,-0.0032925102538179374,0
73,0.0017719169900196619,0
74,-0.0023346993015458395,0
75,0.006541786247442616,0
76,0.0002864898813506045,0
77,0.007460874443754761,0
78,-0.0012917694401082258,0
79,0.005598381359476434,0
80,-0.002913340876190773,0
81,0.003755698440823352,0
82,-0.007113587585113379,0
83,-0.0014210713795357321,0
84,-0.008291532747691122,0
85,0.002492927213374685,0
86,-0.012227975453779294,0
87,0.001279736989364011,0
88,-0.003764104303460414,0
89,0.004938256673597152,0
90,0.00391927264659131,0
91,0.012107770101213333,0
92,-0.0029371047011430562,0
93,0.0038284572987272725,0
94,0.001856551328287992,0
95,0.0020239910068369227,0
96,-0.0061847494937410374,0
97,0.00417114089975712,0
98,-0.009567781531981012,0
99,-0.0018177001025740935,0
100,-0.006635320806250178,0
101,0.004711378578164727,0
102,-0.004169351360239659,0
103,0.00062813777001125,0
104,-0.010489026461772966,0
105,0.0015405882405481464,0
106,-0.003334960550560595,0
107,0.006668912716698117,0
108,-0.004015294611825482,0
109,0.008056424786602179,0
110,-0.000290380950218605,0
111,0.011151237611841225,0
112,-0.0005978387421379239,0
113,0.010227943560316533,0
114,-0.0009931327172019166,0
115,0.003674486274061195,0
116,0.0025284359977817417,0
117,0.008001062837806217,0
118,-0.009062203743390285,0
119,-0.0010260178230154793,0
120,-0.010036240445217004,0
121,-0.004559474287535892,0
122,-0.0101941130510248,0
123,0.0003152210196688543,0
124,-0.010386299656008902,0
125,-0.0034458611827474783,0
126,-0.006069532620500695,0
127,0.01117491481798183,0
128,0.0007292602801278747,0
129,0.008959295647194665,0
130,-0.0021663309226589433,0
131,0.010591002866231491,0
132,0.0028717106071027843,0
133,0.005685146041678024,0
134,-0.004418559220574991,0
135,0.0014779896568164475,0
136,-0.007134378736239455,0
137,-0.005526395698186803,0
138,-0.011058960137351193,0
139,-0.0057550135579695905,0
140,-0.011444745330166484,0
141,-0.0015003928920158671,0
142,-0.003112351690990778,0
143,0.0034800241892263273,0
144,-0.005333484158025925,0
145,0.01081838071617014,0
146,0.0028315595313088693,0
147,0.009087385284114902,0
148,0.00697294828877304,0
149,0.008405479723354148,0
150,-0.007132614632205048,0
151,0.005990846101667557,0
152,-0.0036825995690819013,0
153,0.004564920757101021,0
154,-0.007486411849900065,0
155,-0.002473382275205438,0
156,-0.004321261315386238,0
157,0.009508463238105946,0
158,-0.0038699630922245376,0
159,-0.0034390607198595546,0
160,-0.004825063872882396,0
161,0.005009426940343786,0
162,-0.006096516949941844,0
163,0.003961816845357902,0
164,-0.007543541603798332,0
165,-0.0002660605722368814,0
166,-0.004409306944015867,0
167,0.0071950477955589065,0
168,-0.0021222919015535524,0
169,0.008260875080264185,0
170,-0.0016422058927396677,0
171,0.006025050959703293,0
172,-0.005064789539094505,0
173,0.010675817723083014,0
174,-0.0035231225829441826,0
175,-0.0028569437401486653,0
176,-0.013166757347001123,0
177,-0.00134135100246624,0
178,-0.011962163688135519,0
179,0.0015681338467778971,0
180,-0.008353776002195445,0
181,-0.0008565003515812464,0
182,0.0007200148332842105,0
183,0.005762591506531578,0
184,-0.0025231710038227106,0
185,0.013956193304338171,0
186,0.008114283492552943,0
187,0.009919539868327831,0
188,0.0023989389470315814,0
189,0.008906901281509505,0
190,-0.0009705901261369831,0
191,0.006345999118032353,0
192,-0.006428621034221038,0
193,-0.004228608418493707,0
194,-0.010877770813220167,0
195,0.005723481333326674,0
196,-0.0012372106186688825,0
197,0.0022281926096283655,0
198,-0.0020989709127512413,0
199,0.00846991439903988,0
200,-0.0016957592801922772,0
201,0.007070409700137503,0
202,0.0033524208089552587,0
203,0.0019269957959622275,0
204,-0.006302270642422059,0
205,0.005068216830562022,0
206,-0.002879862370779307,0
207,0.004719589261767965,0
208,-0.007135574688277302,0
209,-0.0077015399579494215,0
210,-0.013194245739754251,0
211,0.003745278375255623,0
212,-0.0037544643399414213,0
213,0.007865308581287422,0
214,-0.00106276777633596,0
215,0.0026833344791903357,0
216,-0.0049924527849398714,0
217,0.006211949404512751,0
218,-0.008092924641189825,0
219,-0.0007785564423805624,0
220,-0.0075158729954765136,0
221,0.005017787723907929,0
222,-0.008655086976634863,0
223,0.0030532185176461724,0
224,-0.00172788390029055,0
225,0.0038559842946988,0
226,-0.009144594048773769,0
227,0.007329886729081636,0
228,0.003588274392708257,0
229,0.009669574147139315,0
230,0.006205943365529265,0
231,0.011042893524390252,0
232,7.074195126577365e-05,0
233,0.007875325421046853,0
234,-0.004937973300350507,0
235,0.0015024805277228381,0
236,-0.005345465220397472,0
237,-3.88134622433256e-05,0
238,-0.002062589993730768,0
239,0.008482021536035944,0
240,-0.004247380101343623,0
241,0.0029473776462651813,0
242,-0.004912327229504854,0
243,-5.090802864771149e-05,0
244,-0.0024021196721051297,0
245,0.012317488184937275,0
246,0.0029175742352158807,0
247,0.006773340133364059,0
248,-0.004056572701944816,0
249,0.0035817134906643844,0
250,-0.004226103086018895,0
251,-0.003508623931182342,0
252,-0.011378888374196094,0
253,0.003172722429482633,0
254,-0.005409344366626101,0
255,-0.0004504271227183665,0
256,-0.00768591325525847,0
257,0.003689772872384367,0
258,-0.0026124787155765716,0
259,0.003186137453123905,0
260,-0.006457194014757306,0
261,0.0007158608640160935,0
262,-0.00694001306578329,0
263,0.0036486222647411637,0
264,-0.005257811110961796,0
265,9.899865082729775e-05,0
266,-0.006700400087932934,0
267,0.006625277232778615,0
268,-0.004850199620953788,0
269,0.009488901144873552,0
270,0.0019450213764784507,0
271,0.007285935834300261,0
272,0.0022334781382902236,0
273,0.010289826275538871,0
274,0.00014103390772390867,0
275,0.009367559366197042,0
276,-0.006690990268985786,0
277,-0.004923118786440028,0
278,-0.004333415500813231,0
279,0.005985781525364331,0
280,-0.010414329212856899,0
281,-0.0065000026883410555,0
282,-0.007028353404706422,0
283,0.0106789781061849,0
284,0.010369661681245645,0
285,0.01655306518575017,0
286,0.00331140949492692,0
287,0.01192315845400671,0
288,0.006870457778841654,0
289,0.012628379663254918,0
290,-0.002499663116044104,0
291,0.0023745161165997786,0
292,-0.010644668507314492,0
293,-0.002320846184794334,0
294,-0.005016317568117046,0
295,-0.0014427468017359502,0
296,-0.016024573711231227,0
297,-0.00416005217988058,0
298,-0.005557450029645139,0
299,0.0010531487501346248,0
300,0.0014497452316071247,0
301,0.009284650089409041,0
302,-0.0041489731506487715,0
303,0.007694851675569936,0
304,0.010271687540765129,0
305,0.014038898684248124,0
306,0.00024321661170034758,0
307,0.0022385273179246212,0
308,-0.007989373570737257,0
309,0.0034620780487486513,0
310,-0.002765202886827467,0
311,0.00013461590801000511,0
312,-0.01282874838655701,0
313,-0.002245284349839949,0
314,-0.006547912305865822,0
315,0.003904434039860405,0
316,-0.0024266833565853574,0
317,0.0022348346773846117,0
318,-0.005595750566254054,0
319,0.009068450286047636,0
320,0.0023024757539396035,0
321,0.008243918338468603,0
322,0.0026913268402353197,0
323,0.011970138553518694,0
324,0.0003228014385854294,0
325,0.009089714431993912,0
326,0.00028133595784041177,0
327,0.004628130085759352,0
328,-0.008174593342850756,0
329,0.005347868726477856,0
330,0.00015643182820568313,0
331,0.00973023510429627,0
332,-0.00013431007814901363,0
333,0.005037505598458836,0
334,-0.008822058463259452,0
335,0.003273219060901056,0
336,-0.004835266426837848,0
337,0.0020875501069710367,0
338,-0.008754183970843599,0
339,0.001612884119300162,0
340,-0.004522692200698231,0
341,0.001247903520564364,0
342,-0.004057852024104136,0
343,0.0011643846071436315,0
344,-0.006270289685211594,0
345,0.0035596543872813413,0
346,-0.0014854874317826727,0
347,0.00554405829605642,0
348,-0.00405277848433272,0
349,0.002247723014324521,0
350,-0.004032433933321755,0
351,0.0007095161586114784,0
352,-0.01157766256435977,0
353,-0.011230124847230627,0
354,-0.017797185409261118,0
355,-0.004586031883356156,0
356,-0.011530337172423799,0
357,-0.005000000819737949,0
358,-0.00978860849741281,0
359,-0.006721269846192257,0
360,-0.010762509578814416,0
361,0.005016390379541491,0
362,0.0021068295540196402,0
363,0.006530393540426616,0
364,0.003638525663166803,0
365,0.014678637268303873,0
366,-0.0003439136935732279,0
367,0.008859277232907914,0
368,0.0011211726685580459,0
369,0.0017382154938729855,0
370,-0.007396895425994643,0
371,0.005766978331518402,0
372,-0.0030716763535849623,0
373,0.0037869362115365846,0
374,-0.006721880777071476,0
375,0.000991878797840684,0
376,-0.005666053031529117,0
377,0.006100660806637848,0
378,-0.002952593824876004,0
379,0.0048955205625098586,0
380,-0.00415145765773417,0
381,0.008768240694308815,0
382,0.007934854352456,0
383,0.018431068755440094,0
384,0.011593583987085765,0
385,0.014338696652902883,0
386,0.004071214039900184,0
387,0.01094445053897175,0
388,-0.001964267893121985,0
389,0.00866735734544477,0
390,-0.0036763575765768053,0
391,-0.006447222341368075,0
392,-0.021668631614559786,0
393,-0.005853749604117553,0
394,-0.012713584653475607,0
395,-0.011020327359346993,0
396,-0.01622941855618265,0
397,-0.007048054822597294,0
398,-0.009213830875580697,0
399,0.010662487536407639,0
400,0.00356260584486634,0
401,0.008391931065755642,0
402,0.0014343187276502078,0
403,0.010527457269429163,0
404,0.008717175602718896,0
405,0.0008344520319027993,0
406,-0.015249498692764263,0
407,-0.006763869055021132,0
408,-0.018042489894156688,0
409,-0.0078027878731674605,0
410,-0.015043182545863232,0
411,-0.011972486371995217,0
412,-0.020679688279667374,0
413,-0.00873284510479877,0
414,-0.010474095210554424,0
415,0.008312973600471452,0
416,-0.00015592215028448209,0
417,0.0016749019576991486,0
418,0.002263185177984184,0
419,0.017649080792971006,0
420,0.002335476152435234,0
421,0.012293903853972665,0
422,0.003069881633180671,0
423,0.0049788300371851335,0
424,0.0035578865397134507,0
425,0.01112681939965654,0
426,-0.003777696351004778,0
427,-0.005365912324734268,0
428,-0.012367493029319832,0
429,0.005003512037394131,0
430,-0.0009643276889690355,0
431,0.0032846317309740414,0
432,-0.008839166915883823,0
433,0.0092610017375101,0
434,0.0017579715079705238,0
435,0.007901743343829537,0
436,-0.0070775665803033405,0
437,0.0029244681425453223,0
438,0.0008315809481160841,0
439,0.008073756802232879,0
440,0.00892382394592417,0
441,0.026837438817025827,0
442,0.005305850755547681,0
443,0.010931972077628416,0
444,0.008793408814728565,0
445,0.0035318290451193946,0
446,-0.0024387869812052543,0
447,0.0037882301049592115,0
448,-0.005815267517473188,0
449,-0.004428992356643846,0
450,-0.009383523009290684,0
451,-0.0020989468095002906,0
452,-0.005746875294146747,0
453,-0.009256402883110582,0
454,-0.020524544829932267,0
455,0.005592973927676326,0
456,-0.005137954750274787,0
457,-0.002384625874618962,0
458,0.0061849995489033915,0
459,0.014991760430653756,0
460,-0.003529496375765717,0
461,0.0037519191942294583,0
462,-0.006373490621889744,0
463,0.0040144478314800836,0
464,-0.017806749291203516,0
465,-0.010903636130883854,0
466,-0.021328400044168916,0
467,-0.014053576454177374,0
468,-0.014997750820757716,0
469,-0.008052774537937069,0
470,-0.026768464273907,0
471,-0.017612091263501384,0
472,-0.018633256934272424,0
473,0.0016497731200288968,0
474,-0.0037785635744498336,0
475,-0.006413647733481298,0
476,-0.020857807815605867,0
477,0.010345279920063177,0
478,0.007635436630444303,0
479,0.00211392234656671,0
480,0.005075307182320188,0
481,0.00875102325968058,0
482,-0.01387021533848909,0
483,0.014714124477510637,0
484,0.013955838712636393,0
485,-0.0005039019429133873,0
486,-0.009502387108923926,0
487,0.0075484635415463686,0
488,-0.00613047137119338,0
489,0.008372880530554738,0
490,0.014200603408962564,0
491,0.010888028707483954,0
