timestamp,value,label
0,-1.6160175047392045,0
1,-1.3327880229128866,0
2,-0.26424552096310094,0
3,0.1364354526370164,0
4,-0.006018282237988615,0
5,-0.15889128876685277,0
6,0.14600890436949499,0
7,0.6168733520202636,0
8,0.7448909351004431,0
9,0.5057642767692698,0
10,0.06386179388414348,0
11,-0.03669800459721273,0
12,0.44539235925788034,0
13,0.24668372464464028,0
14,-0.1699766046086495,0
15,-0.24104049253497806,0
16,-0.23486895830581034,0
17,-0.04750118350216326,0
18,-0.039326746996636075,0
19,-0.36494437625987075,0
20,-0.3289117896556206,0
21,-0.16860127572056172,0
22,0.059770050073666425,0
23,0.1017607163415164,0
24,0.3834903230787745,0
25,0.4126559533474392,0
26,0.3483037522522352,0
27,0.16755262911360091,0
28,0.3647548006173338,0
29,0.3685253402184969,0
30,0.2894024841171756,0
31,0.23568112860834844,0
32,0.093120967406918,0
33,-0.03490949611708061,0
34,-0.12088906274641431,0
35,-0.20511760890104824,0
36,-0.1661773246817404,0
37,0.23893429776808262,0
38,0.7245935628622817,0
39,0.3210726080861548,0
40,-0.2783097049334913,0
41,-0.4197046395438804,0
42,-0.6163212394350523,0
43,-0.5677940735914717,0
44,-0.3130093626861026,0
45,-0.7451454966000313,0
46,-0.4559410043120806,0
47,-0.10977732213197555,0
48,-0.06713213186651501,0
49,0.12708767193350923,0
50,0.0339999336499659,0
51,-0.10546239734571827,0
52,-0.26424068895133246,0
53,-0.4090017824571248,0
54,-0.3094878773390519,0
55,-0.2122476288078019,0
56,-0.07682588996729578,0
57,0.3719400851067576,0
58,0.32366349176564313,0
59,0.3787692894267991,0
60,0.5044879382126624,0
61,0.39175788502822684,0
62,0.3021657887069864,0
63,0.14857907735125764,0
64,0.25769182996936024,0
65,0.2487544158603896,0
66,0.5958400025192816,0
67,0.8503822397291572,0
68,0.8385492964958416,0
69,0.5751471739458509,0
70,0.5098907889302495,0
71,0.14207479447836135,0
72,0.41888855305469974,0
73,0.46891807966403576,0
74,0.174274517681539,0
75,0.34111014492540903,0
76,0.37496448866218657,0
77,0.5601971269765045,0
78,1.122406447597882,0
79,1.2472721378774736,0
80,1.0709527645504693,0
81,0.7285746314990433,0
82,0.6099955003210482,0
83,0.9084247897793034,0
84,0.649730485062264,0
85,0.2111553669878674,0
86,0.2550316673245163,0
87,-0.38090280392736986,0
88,-0.4168205787240993,0
89,-0.3526831012634801,0
90,-0.5399140762255143,0
91,-0.7976562421642512,0
92,-0.8123272556059646,0
93,-0.9052607191035662,0
94,-0.6753514899447524,0
95,-0.551463419843266,0
96,-0.4555629151842666,0
97,-0.4679377142695387,0
98,-0.40850010999756137,0
99,-0.26451659888169843,0
100,-0.06758357761506772,0
101,-0.06743943159527532,0
102,-0.3167742963009488,0
103,-0.6408275334247051,0
104,-0.4717630894778466,0
105,-0.6689120343872759,0
106,-0.7068159022640401,0
107,-0.7006372057608345,0
108,-0.6185604933453064,0
109,-0.6832305090164965,0
110,-0.5483168317548035,0
111,-0.609668729052089,0
112,-0.25127224889334343,0
113,-0.39562969190886577,0
114,-0.2596366264811394,0
115,-0.16129095365661783,0
116,-0.1482043382495135,0
117,-0.043681520838255494,0
118,0.16817333038158466,0
119,0.0124744418742182,0
120,0.21329635695130378,0
121,0.342866164026816,0
122,0.3680946720748324,0
123,0.2570546889851215,0
124,0.15834370066320957,0
125,0.25631725602960387,0
126,0.4579848614580442,0
127,0.3377709693269253,0
128,0.38908429859849036,0
129,0.3314382934640179,0
130,0.3923637599225316,0
131,0.15477396644823216,0
132,0.18883014734210235,0
133,0.044179281233581946,0
134,0.08843775956458444,0
135,0.13420155052800453,0
136,0.226568396360193,0
137,0.0689768934569912,0
138,0.2261908071114931,0
139,0.18295401329883987,0
140,0.12162784321186138,0
141,-0.04852057816310662,0
142,-0.08820812581426196,0
143,-0.09979887018036493,0
144,0.046735040706572306,0
145,-0.09650756333300592,0
146,-0.044457387346618304,0
147,0.05008512790391251,0
148,0.08765288906933222,0
149,-0.08647306488552431,0
150,-0.01117899199360295,0
151,0.0010950763932129348,0
152,0.10411475975666917,0
153,-0.024521440301469966,0
154,-0.001762016029147162,0
155,0.024402671507118612,0
156,0.19820903581549487,0
157,0.10114788547382147,0
158,0.05254192346895081,0
159,-0.2068095303335724,0
160,-0.23838027620656987,0
161,-0.17898868882261354,0
162,-0.1255683103079548,0
163,-0.31086475880076136,0
164,-0.21573650029997538,0
165,-0.23045507122003528,0
166,-0.095673220405331,0
167,-0.011268138048876608,0
168,0.051752854300410434,0
169,0.12467236434430617,0
170,0.17470928351592363,0
171,-0.1188589690200601,0
172,0.0742210975200095,0
173,0.307177987299994,0
174,0.3567931039237635,0
175,0.1297199865590244,0
176,-0.006489530503756669,0
177,-0.05396224567951435,0
178,-0.06410025950658849,0
179,-0.20018837195873118,0
180,-0.149865312063028,0
181,-0.19716944036117923,0
182,-0.1079224108483885,0
183,-0.1522496855067672,0
184,0.010578633111308022,0
185,-0.03073720387394019,0
186,0.0068745857123531096,0
187,-0.004574290597219033,0
188,0.03934708495493311,0
189,-0.08612101364118985,0
190,0.10864393028617769,0
191,0.169557112157662,0
192,0.05927062822435403,0
193,-0.13628428227218592,0
194,-0.1144238046472239,0
195,0.17442332711175368,0
196,0.2220304003231206,0
197,0.001388031318114713,0
198,0.0451157938706217,0
199,0.0260479775934499,0
200,-0.01561938988496081,0
201,0.019729433188516055,0
202,0.19755979437472604,0
203,0.11180219441720851,0
204,0.20882258737405834,0
205,0.029947749205760488,0
206,0.0676738592803332,0
207,-0.003781033139418355,0
208,0.06406737461146861,0
209,0.017911155949747126,0
210,0.0613692744875749,0
211,-0.012307297736086298,0
212,0.1407675147778562,0
213,0.20253546323017702,0
214,0.1212889051003927,0
215,-0.0031888821784207266,0
216,0.13925568773699126,0
217,0.2792505414447959,0
218,0.23749586924945731,0
219,0.026910462907594024,0
220,-0.09178591273897041,0
221,-0.07612737398403624,0
222,0.047591370163189595,0
223,-0.14295125523855745,0
224,0.07603079204865537,0
225,0.08201783979200172,0
226,0.14654727170822923,0
227,-0.0671945060550172,0
228,0.008047042575299201,0
229,-0.09723626521921602,0
230,0.1601506855702013,0
231,0.057968626758935216,0
232,0.04960714747576844,0
233,0.13892908840253426,0
234,0.003915366303530732,0
235,-0.09634281815556989,0
236,-0.07388790529941502,0
237,-0.2932175907548924,0
238,-0.33061072949875836,0
239,-0.32290676385957795,0
240,-0.3508419266256624,0
