timestamp,value,label
2014-04-02 14:25:00,-218205.30030192435,0
2014-04-02 14:30:00,-144814.33557457104,0
2014-04-02 14:35:00,237369.7430872349,0
2014-04-02 14:40:00,134950.71337282285,0
2014-04-02 14:45:00,141040.2562798746,0
2014-04-02 14:50:00,-17546.1966862157,0
2014-04-02 14:55:00,373588.11399086565,0
2014-04-02 15:00:00,-564815.158164762,0
2014-04-02 15:05:00,1259818.3032370806,0
2014-04-02 15:10:00,3818126.6114228964,0
2014-04-02 15:15:00,757882.159447439,0
2014-04-02 15:20:00,-1792721.7185758874,0
2014-04-02 15:25:00,-1849230.4592695911,0
2014-04-02 15:30:00,-879268.0296725817,0
2014-04-02 15:35:00,302213.257884413,0
2014-04-02 15:40:00,-22525.50972659886,0
2014-04-02 15:45:00,-216508.55364097655,0
2014-04-02 15:50:00,-24956.739423058927,0
2014-04-02 15:55:00,-89120.96469286509,0
2014-04-02 16:00:00,-235357.93587205186,0
2014-04-02 16:05:00,278496.36862694845,0
2014-04-02 16:10:00,288892.62753077596,0
2014-04-02 16:15:00,429769.1369989291,0
2014-04-02 16:20:00,-510572.5077008344,0
2014-04-02 16:25:00,-238136.57096318272,0
2014-04-02 16:30:00,-2998.5892194435,0
2014-04-02 16:35:00,-902516.2712976262,0
2014-04-02 16:40:00,-1346542.9536570385,0
2014-04-02 16:45:00,-12831.236154492944,0
2014-04-02 16:50:00,641320.602418974,0
2014-04-02 16:55:00,86141.78439893574,0
2014-04-02 17:00:00,-1709230.7478330676,0
2014-04-02 17:05:00,-381770.59096622467,0
2014-04-02 17:10:00,2917423.840593815,0
2014-04-02 17:15:00,1855602.398642391,0
2014-04-02 17:20:00,-176405.00659890473,0
2014-04-02 17:25:00,173611.18808131068,0
2014-04-02 17:30:00,154313.19489959395,0
2014-04-02 17:35:00,-299831.2445795648,0
2014-04-02 17:40:00,-54020.488680506125,0
2014-04-02 17:45:00,153319.24831080437,0
2014-04-02 17:50:00,23611.53668418899,0
2014-04-02 17:55:00,-113349.49736759067,0
2014-04-02 18:00:00,-336401.8531123474,0
2014-04-02 18:05:00,-113299.21992014535,0
2014-04-02 18:10:00,28493.374184105545,0
2014-04-02 18:15:00,652682.7887495458,0
2014-04-02 18:20:00,-211474.65612691268,0
2014-04-02 18:25:00,1142782.4169995785,0
2014-04-02 18:30:00,3276296.6841716766,0
2014-04-02 18:35:00,1683773.7656579912,0
2014-04-02 18:40:00,-177944.62564890832,0
2014-04-02 18:45:00,172353.63139947224,0
2014-04-02 18:50:00,507437.73143250495,0
2014-04-02 18:55:00,-26358.38828875497,0
2014-04-02 19:00:00,-1019220.8772241473,0
2014-04-02 19:05:00,-951109.9041762017,0
2014-04-02 19:10:00,-437262.0632680096,0
2014-04-02 19:15:00,198882.19799433573,0
2014-04-02 19:20:00,-303676.8256723471,0
2014-04-02 19:25:00,-47799.96993866563,0
2014-04-02 19:30:00,203035.58916829526,0
2014-04-02 19:35:00,35021.39079654217,0
2014-04-02 19:40:00,-883666.252116099,0
2014-04-02 19:45:00,-1243735.3956832187,0
2014-04-02 19:50:00,81822.25950935762,0
2014-04-02 19:55:00,862964.1761115286,0
2014-04-02 20:00:00,-76130.60466708988,0
2014-04-02 20:05:00,399455.09711692855,0
2014-04-02 20:10:00,404478.15898893215,0
2014-04-02 20:15:00,-1092571.787111329,0
2014-04-02 20:20:00,-2226139.104682785,0
2014-04-02 20:25:00,-1496206.781494109,0
2014-04-02 20:30:00,519456.0933852792,0
2014-04-02 20:35:00,537062.2706760354,0
2014-04-02 20:40:00,-1081690.1133877728,0
2014-04-02 20:45:00,-1362036.0475067683,0
2014-04-02 20:50:00,-545496.9819607134,0
2014-04-02 20:55:00,322096.8677079007,0
2014-04-02 21:00:00,340641.05810502544,0
2014-04-02 21:05:00,304498.8406023234,0
2014-04-02 21:10:00,858.457931894809,0
2014-04-02 21:15:00,-8779.244919590652,0
2014-04-02 21:20:00,-313244.44266286865,0
2014-04-02 21:25:00,-243204.22833967954,0
2014-04-02 21:30:00,1217391.2827973962,0
2014-04-02 21:35:00,3608919.2157063484,0
2014-04-02 21:40:00,1057823.0954259187,0
2014-04-02 21:45:00,-871787.2075224561,0
2014-04-02 21:50:00,-226480.99634844065,0
2014-04-02 21:55:00,-221823.60621654318,0
2014-04-02 22:00:00,-784228.1116481572,0
2014-04-02 22:05:00,1124144.3275921717,0
2014-04-02 22:10:00,3333370.737378001,0
2014-04-02 22:15:00,960976.2034368068,0
2014-04-02 22:20:00,-763789.7888677567,0
2014-04-02 22:25:00,-740987.6167528331,0
2014-04-02 22:30:00,462078.0954878479,0
2014-04-02 22:35:00,2848265.2665861845,0
2014-04-02 22:40:00,1636273.5110711157,0
2014-04-02 22:45:00,57841.15486103296,0
2014-04-02 22:50:00,-696308.9326644056,0
2014-04-02 22:55:00,-1431126.3564682715,0
2014-04-02 23:00:00,-1328974.5336336344,0
2014-04-02 23:05:00,54366.65777084604,0
2014-04-02 23:10:00,642123.7560427152,0
2014-04-02 23:15:00,651496.4239188777,0
2014-04-02 23:20:00,-352883.9371645488,0
2014-04-02 23:25:00,-1487136.3975995304,0
2014-04-02 23:30:00,-1185506.0952425671,0
2014-04-02 23:35:00,202458.94265713263,0
2014-04-02 23:40:00,233459.5084782727,0
2014-04-02 23:45:00,150024.57610989362,0
2014-04-02 23:50:00,852922.4252660237,0
2014-04-02 23:55:00,-216693.6918223761,0
2014-04-03 00:00:00,-1746182.6492998395,0
2014-04-03 00:05:00,-1010791.6949205678,0
2014-04-03 00:10:00,109213.69989821687,0
2014-04-03 00:15:00,380347.8577822931,0
2014-04-03 00:20:00,-302614.0165889114,0
2014-04-03 00:25:00,-836297.6061130911,0
2014-04-03 00:30:00,-1144781.4557719845,0
2014-04-03 00:35:00,-573105.1352632614,0
2014-04-03 00:40:00,371603.7433591783,0
2014-04-03 00:45:00,2141112.780792743,0
2014-04-03 00:50:00,2382855.8280516267,0
2014-04-03 00:55:00,749385.938664645,0
2014-04-03 01:00:00,-317045.89936012065,0
2014-04-03 01:05:00,168898.74893357605,0
2014-04-03 01:10:00,44777.09142595157,0
2014-04-03 01:15:00,-91227.97541738302,0
2014-04-03 01:20:00,219040.79798669368,0
2014-04-03 01:25:00,-108187.82195044309,0
2014-04-03 01:30:00,121104.30729200086,0
2014-04-03 01:35:00,-51306.36690379307,0
2014-04-03 01:40:00,-142788.1067311801,0
2014-04-03 01:45:00,303039.6698764488,0
2014-04-03 01:50:00,102796.8868226558,0
2014-04-03 01:55:00,360845.1701335721,0
2014-04-03 02:00:00,47645.83318266738,0
2014-04-03 02:05:00,300360.51649339683,0
2014-04-03 02:10:00,12071.289744861424,0
2014-04-03 02:15:00,228126.38204166107,0
2014-04-03 02:20:00,166917.97741632722,0
2014-04-03 02:25:00,597824.4169812935,0
2014-04-03 02:30:00,192212.15997901582,0
2014-04-03 02:35:00,-525239.34864992,0
2014-04-03 02:40:00,-1210359.9822173878,0
2014-04-03 02:45:00,-425273.65112611,0
2014-04-03 02:50:00,131757.81143280905,0
2014-04-03 02:55:00,-72090.70880605408,0
2014-04-03 03:00:00,134412.65631163,0
2014-04-03 03:05:00,265420.12345442397,0
2014-04-03 03:10:00,137597.8079815816,0
2014-04-03 03:15:00,289273.1621367445,0
2014-04-03 03:20:00,37540.872777799144,0
2014-04-03 03:25:00,257114.51434208802,0
2014-04-03 03:30:00,25568.506993129733,0
2014-04-03 03:35:00,231288.9163917543,0
2014-04-03 03:40:00,218608.0741829148,0
2014-04-03 03:45:00,235821.38397887966,0
2014-04-03 03:50:00,157758.03735724793,0
2014-04-03 03:55:00,431513.82213981886,0
2014-04-03 04:00:00,-197099.74612640566,0
2014-04-03 04:05:00,65437.18493989619,0
2014-04-03 04:10:00,120467.21712137584,0
2014-04-03 04:15:00,-914450.4422589929,0
2014-04-03 04:20:00,-1256455.043034103,0
2014-04-03 04:25:00,56102.79721516743,0
2014-04-03 04:30:00,688740.8388639435,0
