algorithm,dataset,timestep,anomaly_score
IsolationForestDetector,IOPS_6,0,0.0
IsolationForestDetector,IOPS_6,1,0.0
IsolationForestDetector,IOPS_6,2,0.0
IsolationForestDetector,IOPS_6,3,0.0
IsolationForestDetector,IOPS_6,4,0.0
IsolationForestDetector,IOPS_6,5,0.0
IsolationForestDetector,IOPS_6,6,0.0
IsolationForestDetector,IOPS_6,7,0.0
IsolationForestDetector,IOPS_6,8,0.0
IsolationForestDetector,IOPS_6,9,0.0
IsolationForestDetector,IOPS_6,10,0.0
IsolationForestDetector,IOPS_6,11,0.0
IsolationForestDetector,IOPS_6,12,0.0
IsolationForestDetector,IOPS_6,13,0.0
IsolationForestDetector,IOPS_6,14,0.0
IsolationForestDetector,IOPS_6,15,0.0
IsolationForestDetector,IOPS_6,16,0.0
IsolationForestDetector,IOPS_6,17,0.0
IsolationForestDetector,IOPS_6,18,0.0
IsolationForestDetector,IOPS_6,19,0.0
IsolationForestDetector,IOPS_6,20,0.0
IsolationForestDetector,IOPS_6,21,0.0
IsolationForestDetector,IOPS_6,22,0.0
IsolationForestDetector,IOPS_6,23,0.0
IsolationForestDetector,IOPS_6,24,0.0
IsolationForestDetector,IOPS_6,25,0.0
IsolationForestDetector,IOPS_6,26,0.0
IsolationForestDetector,IOPS_6,27,0.0
IsolationForestDetector,IOPS_6,28,0.0
IsolationForestDetector,IOPS_6,29,0.0
IsolationForestDetector,IOPS_6,30,0.0
IsolationForestDetector,IOPS_6,31,0.0
IsolationForestDetector,IOPS_6,32,0.0
IsolationForestDetector,IOPS_6,33,0.0
IsolationForestDetector,IOPS_6,34,0.0
IsolationForestDetector,IOPS_6,35,0.0
IsolationForestDetector,IOPS_6,36,0.0
IsolationForestDetector,IOPS_6,37,0.0
IsolationForestDetector,IOPS_6,38,0.0
IsolationForestDetector,IOPS_6,39,0.0
IsolationForestDetector,IOPS_6,40,0.0
IsolationForestDetector,IOPS_6,41,0.0
IsolationForestDetector,IOPS_6,42,0.0
IsolationForestDetector,IOPS_6,43,0.0
IsolationForestDetector,IOPS_6,44,0.0
IsolationForestDetector,IOPS_6,45,0.0
IsolationForestDetector,IOPS_6,46,0.0
IsolationForestDetector,IOPS_6,47,0.0
IsolationForestDetector,IOPS_6,48,0.0
IsolationForestDetector,IOPS_6,49,0.8552943944083911
IsolationForestDetector,IOPS_6,50,1.0
IsolationForestDetector,IOPS_6,51,0.9958427546424639
IsolationForestDetector,IOPS_6,52,0.7062877414651569
IsolationForestDetector,IOPS_6,53,0.9018877337507322
IsolationForestDetector,IOPS_6,54,0.8915853448200608
IsolationForestDetector,IOPS_6,55,1.0
IsolationForestDetector,IOPS_6,56,1.0
IsolationForestDetector,IOPS_6,57,1.0
IsolationForestDetector,IOPS_6,58,0.8842436605485361
IsolationForestDetector,IOPS_6,59,0.7691919973491917
IsolationForestDetector,IOPS_6,60,0.6956802718018859
IsolationForestDetector,IOPS_6,61,0.9938352762146572
IsolationForestDetector,IOPS_6,62,0.9215900439326195
IsolationForestDetector,IOPS_6,63,0.9755046251518755
IsolationForestDetector,IOPS_6,64,0.7071742931945932
IsolationForestDetector,IOPS_6,65,0.8746528533324444
IsolationForestDetector,IOPS_6,66,0.9445003633635087
IsolationForestDetector,IOPS_6,67,0.9256772631640162
IsolationForestDetector,IOPS_6,68,0.896344294970861
IsolationForestDetector,IOPS_6,69,1.0
IsolationForestDetector,IOPS_6,70,0.9527873007876202
IsolationForestDetector,IOPS_6,71,1.0
IsolationForestDetector,IOPS_6,72,0.9339037624460149
IsolationForestDetector,IOPS_6,73,0.9558088208871197
IsolationForestDetector,IOPS_6,74,0.9082975148400072
IsolationForestDetector,IOPS_6,75,0.9004511588388946
IsolationForestDetector,IOPS_6,76,0.8978819807394393
IsolationForestDetector,IOPS_6,77,0.8813849199113725
IsolationForestDetector,IOPS_6,78,0.9144642904848644
IsolationForestDetector,IOPS_6,79,0.8449153115677164
IsolationForestDetector,IOPS_6,80,0.8240589666337798
IsolationForestDetector,IOPS_6,81,0.8488448864914849
IsolationForestDetector,IOPS_6,82,0.8387276747180715
IsolationForestDetector,IOPS_6,83,0.8761924098171711
IsolationForestDetector,IOPS_6,84,0.8113461137720623
IsolationForestDetector,IOPS_6,85,0.8102413988696427
IsolationForestDetector,IOPS_6,86,0.7830887498043114
IsolationForestDetector,IOPS_6,87,0.8371201780132482
IsolationForestDetector,IOPS_6,88,0.7898642809430005
IsolationForestDetector,IOPS_6,89,0.7967687396668919
IsolationForestDetector,IOPS_6,90,0.8362138259554783
IsolationForestDetector,IOPS_6,91,1.0
IsolationForestDetector,IOPS_6,92,1.0
IsolationForestDetector,IOPS_6,93,0.7515478819258838
IsolationForestDetector,IOPS_6,94,0.7352180531330581
IsolationForestDetector,IOPS_6,95,0.8161954551506908
IsolationForestDetector,IOPS_6,96,0.9744495584098818
IsolationForestDetector,IOPS_6,97,0.9817533970405059
IsolationForestDetector,IOPS_6,98,0.7745051723421117
IsolationForestDetector,IOPS_6,99,0.85897350064567
IsolationForestDetector,IOPS_6,100,0.7751592692054636
IsolationForestDetector,IOPS_6,101,0.7623802075388996
IsolationForestDetector,IOPS_6,102,0.7960653230213078
IsolationForestDetector,IOPS_6,103,0.7134684907195525
IsolationForestDetector,IOPS_6,104,0.8273449220660022
IsolationForestDetector,IOPS_6,105,0.7314208907558378
IsolationForestDetector,IOPS_6,106,0.7578897439828162
IsolationForestDetector,IOPS_6,107,0.7364572641349484
IsolationForestDetector,IOPS_6,108,0.7448091697710933
IsolationForestDetector,IOPS_6,109,1.0
IsolationForestDetector,IOPS_6,110,0.7813446257794407
IsolationForestDetector,IOPS_6,111,0.6745503968755435
IsolationForestDetector,IOPS_6,112,0.6817510771149514
IsolationForestDetector,IOPS_6,113,0.6290642919775651
IsolationForestDetector,IOPS_6,114,0.7670096835580148
IsolationForestDetector,IOPS_6,115,0.683251359854963
IsolationForestDetector,IOPS_6,116,0.6272701288134104
IsolationForestDetector,IOPS_6,117,0.6078125497440942
IsolationForestDetector,IOPS_6,118,0.7043210783926208
IsolationForestDetector,IOPS_6,119,0.6725085793851332
IsolationForestDetector,IOPS_6,120,0.6962530295143152
IsolationForestDetector,IOPS_6,121,0.7356110474973371
IsolationForestDetector,IOPS_6,122,0.7251330330890043
IsolationForestDetector,IOPS_6,123,0.708962765488242
IsolationForestDetector,IOPS_6,124,0.8608774906673143
IsolationForestDetector,IOPS_6,125,0.643426299680665
IsolationForestDetector,IOPS_6,126,0.6298297047027673
IsolationForestDetector,IOPS_6,127,0.6962120438317945
IsolationForestDetector,IOPS_6,128,0.7485571839462987
IsolationForestDetector,IOPS_6,129,0.7401865805416539
IsolationForestDetector,IOPS_6,130,0.6559679542154422
IsolationForestDetector,IOPS_6,131,0.7955257018495404
IsolationForestDetector,IOPS_6,132,0.6348031070865299
IsolationForestDetector,IOPS_6,133,0.7208026590971237
IsolationForestDetector,IOPS_6,134,0.7273615431595368
IsolationForestDetector,IOPS_6,135,0.7454886888339048
IsolationForestDetector,IOPS_6,136,0.7514602502234377
IsolationForestDetector,IOPS_6,137,0.6444145143976884
IsolationForestDetector,IOPS_6,138,1.0
IsolationForestDetector,IOPS_6,139,0.6570231213787886
IsolationForestDetector,IOPS_6,140,0.8013911234427741
IsolationForestDetector,IOPS_6,141,0.8330258816522873
IsolationForestDetector,IOPS_6,142,0.8182263933004345
IsolationForestDetector,IOPS_6,143,0.6715408018306404
IsolationForestDetector,IOPS_6,144,0.7458647403750335
IsolationForestDetector,IOPS_6,145,1.0
IsolationForestDetector,IOPS_6,146,0.817415403112434
IsolationForestDetector,IOPS_6,147,0.9687251541286236
IsolationForestDetector,IOPS_6,148,0.6865441929665338
IsolationForestDetector,IOPS_6,149,0.6539016278168035
IsolationForestDetector,IOPS_6,150,0.813080062357681
IsolationForestDetector,IOPS_6,151,1.0
IsolationForestDetector,IOPS_6,152,0.9808684205367851
IsolationForestDetector,IOPS_6,153,1.0
IsolationForestDetector,IOPS_6,154,0.9446421639685164
IsolationForestDetector,IOPS_6,155,0.7756379364267313
IsolationForestDetector,IOPS_6,156,1.0
