algorithm,dataset,timestep,anomaly_score
WindowedGaussianDetector,IOPS_12.csv,0,0.0
WindowedGaussianDetector,IOPS_12.csv,1,1.0
WindowedGaussianDetector,IOPS_12.csv,2,0.9986501018881043
WindowedGaussianDetector,IOPS_12.csv,3,0.9928470608557137
WindowedGaussianDetector,IOPS_12.csv,4,0.9991274406478293
WindowedGaussianDetector,IOPS_12.csv,5,0.6790308900521491
WindowedGaussianDetector,IOPS_12.csv,6,0.9890949404847706
WindowedGaussianDetector,IOPS_12.csv,7,0.7202081507743707
WindowedGaussianDetector,IOPS_12.csv,8,0.8574752959871249
WindowedGaussianDetector,IOPS_12.csv,9,0.6610657786570229
WindowedGaussianDetector,IOPS_12.csv,10,0.8286509030441898
WindowedGaussianDetector,IOPS_12.csv,11,0.8077939597961556
WindowedGaussianDetector,IOPS_12.csv,12,0.5938877139843493
WindowedGaussianDetector,IOPS_12.csv,13,0.7938570369208199
WindowedGaussianDetector,IOPS_12.csv,14,0.6659461281021082
WindowedGaussianDetector,IOPS_12.csv,15,0.5815446869541346
WindowedGaussianDetector,IOPS_12.csv,16,0.5788869552622478
WindowedGaussianDetector,IOPS_12.csv,17,0.8683657758382345
WindowedGaussianDetector,IOPS_12.csv,18,0.6549611741750494
WindowedGaussianDetector,IOPS_12.csv,19,0.6504370219182511
WindowedGaussianDetector,IOPS_12.csv,20,0.8549053309758884
WindowedGaussianDetector,IOPS_12.csv,21,0.9542082044917266
WindowedGaussianDetector,IOPS_12.csv,22,0.9395527481653295
WindowedGaussianDetector,IOPS_12.csv,23,0.9255364013382993
WindowedGaussianDetector,IOPS_12.csv,24,0.9123459594157145
WindowedGaussianDetector,IOPS_12.csv,25,0.9000271057407268
WindowedGaussianDetector,IOPS_12.csv,26,0.7288866996691203
WindowedGaussianDetector,IOPS_12.csv,27,0.8870170158106415
WindowedGaussianDetector,IOPS_12.csv,28,0.8767802926675986
WindowedGaussianDetector,IOPS_12.csv,29,0.6929307901347734
WindowedGaussianDetector,IOPS_12.csv,30,0.8666365209667877
WindowedGaussianDetector,IOPS_12.csv,31,0.6759357252675748
WindowedGaussianDetector,IOPS_12.csv,32,0.672822970289416
WindowedGaussianDetector,IOPS_12.csv,33,0.8577388781874211
WindowedGaussianDetector,IOPS_12.csv,34,0.80285183908771
WindowedGaussianDetector,IOPS_12.csv,35,0.6677024076590315
WindowedGaussianDetector,IOPS_12.csv,36,0.5844147952091552
WindowedGaussianDetector,IOPS_12.csv,37,0.8612345402179462
WindowedGaussianDetector,IOPS_12.csv,38,0.8543450181787106
WindowedGaussianDetector,IOPS_12.csv,39,0.6484028280687503
WindowedGaussianDetector,IOPS_12.csv,40,0.6093294706040283
WindowedGaussianDetector,IOPS_12.csv,41,0.8249800605313606
WindowedGaussianDetector,IOPS_12.csv,42,0.6589740623055464
WindowedGaussianDetector,IOPS_12.csv,43,0.6041908297824644
WindowedGaussianDetector,IOPS_12.csv,44,0.6029472346298349
WindowedGaussianDetector,IOPS_12.csv,45,0.6017471231286046
WindowedGaussianDetector,IOPS_12.csv,46,0.8695833767180908
WindowedGaussianDetector,IOPS_12.csv,47,0.9629213839939563
WindowedGaussianDetector,IOPS_12.csv,48,0.8503269139829064
WindowedGaussianDetector,IOPS_12.csv,49,0.6291266035191846
WindowedGaussianDetector,IOPS_12.csv,50,0.6379676033077749
WindowedGaussianDetector,IOPS_12.csv,51,0.6365030108448642
WindowedGaussianDetector,IOPS_12.csv,52,0.6350840604192847
WindowedGaussianDetector,IOPS_12.csv,53,0.6386427953226721
WindowedGaussianDetector,IOPS_12.csv,54,0.9604231040895193
WindowedGaussianDetector,IOPS_12.csv,55,0.8421032746102354
WindowedGaussianDetector,IOPS_12.csv,56,0.837768821759685
WindowedGaussianDetector,IOPS_12.csv,57,0.8335864168815181
WindowedGaussianDetector,IOPS_12.csv,58,0.829548091683725
WindowedGaussianDetector,IOPS_12.csv,59,0.9482598972437053
WindowedGaussianDetector,IOPS_12.csv,60,0.815411816955119
WindowedGaussianDetector,IOPS_12.csv,61,0.8118668285001899
WindowedGaussianDetector,IOPS_12.csv,62,0.5744348291512961
WindowedGaussianDetector,IOPS_12.csv,63,0.8094580015614342
WindowedGaussianDetector,IOPS_12.csv,64,0.8061699128198287
WindowedGaussianDetector,IOPS_12.csv,65,0.5634845340260242
WindowedGaussianDetector,IOPS_12.csv,66,0.8040687067983872
WindowedGaussianDetector,IOPS_12.csv,67,0.8010056194247991
WindowedGaussianDetector,IOPS_12.csv,68,0.9376408522881038
WindowedGaussianDetector,IOPS_12.csv,69,0.9330265871935317
WindowedGaussianDetector,IOPS_12.csv,70,0.7812923155415625
WindowedGaussianDetector,IOPS_12.csv,71,0.9841415606542832
WindowedGaussianDetector,IOPS_12.csv,72,0.980669161863983
WindowedGaussianDetector,IOPS_12.csv,73,0.9093309309197362
WindowedGaussianDetector,IOPS_12.csv,74,0.90521332639903
WindowedGaussianDetector,IOPS_12.csv,75,0.9738866265141921
WindowedGaussianDetector,IOPS_12.csv,76,0.7255171926704083
WindowedGaussianDetector,IOPS_12.csv,77,0.7237515273120871
WindowedGaussianDetector,IOPS_12.csv,78,0.8917339036940991
WindowedGaussianDetector,IOPS_12.csv,79,0.8880562181890509
WindowedGaussianDetector,IOPS_12.csv,80,0.7104148833259198
WindowedGaussianDetector,IOPS_12.csv,81,0.8841345850896564
WindowedGaussianDetector,IOPS_12.csv,82,0.8806746040060123
WindowedGaussianDetector,IOPS_12.csv,83,0.6980619262783843
WindowedGaussianDetector,IOPS_12.csv,84,0.6966929429125173
