algorithm,dataset,timestep,anomaly_score
EchoStateNetwork,IOPS_7,0,0.0
EchoStateNetwork,IOPS_7,1,0.0
EchoStateNetwork,IOPS_7,2,0.0
EchoStateNetwork,IOPS_7,3,0.0
EchoStateNetwork,IOPS_7,4,0.0
EchoStateNetwork,IOPS_7,5,0.0
EchoStateNetwork,IOPS_7,6,0.0
EchoStateNetwork,IOPS_7,7,0.0
EchoStateNetwork,IOPS_7,8,0.0
EchoStateNetwork,IOPS_7,9,0.0
EchoStateNetwork,IOPS_7,10,0.0
EchoStateNetwork,IOPS_7,11,0.0
EchoStateNetwork,IOPS_7,12,0.0
EchoStateNetwork,IOPS_7,13,0.0
EchoStateNetwork,IOPS_7,14,0.0
EchoStateNetwork,IOPS_7,15,0.0
EchoStateNetwork,IOPS_7,16,0.0
EchoStateNetwork,IOPS_7,17,0.0
EchoStateNetwork,IOPS_7,18,0.0
EchoStateNetwork,IOPS_7,19,0.0
EchoStateNetwork,IOPS_7,20,0.0
EchoStateNetwork,IOPS_7,21,0.0
EchoStateNetwork,IOPS_7,22,0.0
EchoStateNetwork,IOPS_7,23,0.0
EchoStateNetwork,IOPS_7,24,0.0
EchoStateNetwork,IOPS_7,25,0.0
EchoStateNetwork,IOPS_7,26,0.0
EchoStateNetwork,IOPS_7,27,0.0
EchoStateNetwork,IOPS_7,28,0.0
EchoStateNetwork,IOPS_7,29,0.0
EchoStateNetwork,IOPS_7,30,0.0
EchoStateNetwork,IOPS_7,31,0.0
EchoStateNetwork,IOPS_7,32,0.0
EchoStateNetwork,IOPS_7,33,0.0
EchoStateNetwork,IOPS_7,34,0.0
EchoStateNetwork,IOPS_7,35,0.0
EchoStateNetwork,IOPS_7,36,0.0
EchoStateNetwork,IOPS_7,37,0.0
EchoStateNetwork,IOPS_7,38,0.0
EchoStateNetwork,IOPS_7,39,0.0
EchoStateNetwork,IOPS_7,40,0.0
EchoStateNetwork,IOPS_7,41,0.0
EchoStateNetwork,IOPS_7,42,0.0
EchoStateNetwork,IOPS_7,43,0.0
EchoStateNetwork,IOPS_7,44,0.0
EchoStateNetwork,IOPS_7,45,0.0
EchoStateNetwork,IOPS_7,46,0.0
EchoStateNetwork,IOPS_7,47,0.0
EchoStateNetwork,IOPS_7,48,0.0
EchoStateNetwork,IOPS_7,49,0.0
EchoStateNetwork,IOPS_7,50,0.0
EchoStateNetwork,IOPS_7,51,0.0
EchoStateNetwork,IOPS_7,52,0.0
EchoStateNetwork,IOPS_7,53,0.0
EchoStateNetwork,IOPS_7,54,0.0
EchoStateNetwork,IOPS_7,55,0.0
EchoStateNetwork,IOPS_7,56,0.0
EchoStateNetwork,IOPS_7,57,0.0
EchoStateNetwork,IOPS_7,58,0.0
EchoStateNetwork,IOPS_7,59,0.0
EchoStateNetwork,IOPS_7,60,0.0
EchoStateNetwork,IOPS_7,61,0.0
EchoStateNetwork,IOPS_7,62,0.0
EchoStateNetwork,IOPS_7,63,0.0
EchoStateNetwork,IOPS_7,64,0.0
EchoStateNetwork,IOPS_7,65,0.0
EchoStateNetwork,IOPS_7,66,0.0
EchoStateNetwork,IOPS_7,67,0.0
EchoStateNetwork,IOPS_7,68,0.0
EchoStateNetwork,IOPS_7,69,0.0
EchoStateNetwork,IOPS_7,70,0.0
EchoStateNetwork,IOPS_7,71,0.0
EchoStateNetwork,IOPS_7,72,0.0
EchoStateNetwork,IOPS_7,73,0.0
EchoStateNetwork,IOPS_7,74,0.0
EchoStateNetwork,IOPS_7,75,0.0
EchoStateNetwork,IOPS_7,76,0.0
EchoStateNetwork,IOPS_7,77,0.0
EchoStateNetwork,IOPS_7,78,0.0
EchoStateNetwork,IOPS_7,79,0.0
EchoStateNetwork,IOPS_7,80,0.0
EchoStateNetwork,IOPS_7,81,0.0
EchoStateNetwork,IOPS_7,82,0.0
EchoStateNetwork,IOPS_7,83,0.0
EchoStateNetwork,IOPS_7,84,0.0
EchoStateNetwork,IOPS_7,85,0.0
EchoStateNetwork,IOPS_7,86,0.0
EchoStateNetwork,IOPS_7,87,0.0
EchoStateNetwork,IOPS_7,88,0.0
EchoStateNetwork,IOPS_7,89,0.0
EchoStateNetwork,IOPS_7,90,0.0
EchoStateNetwork,IOPS_7,91,0.0
EchoStateNetwork,IOPS_7,92,0.0
EchoStateNetwork,IOPS_7,93,0.0
EchoStateNetwork,IOPS_7,94,0.0
EchoStateNetwork,IOPS_7,95,0.0
EchoStateNetwork,IOPS_7,96,0.0
EchoStateNetwork,IOPS_7,97,0.0
EchoStateNetwork,IOPS_7,98,0.0
EchoStateNetwork,IOPS_7,99,0.0
EchoStateNetwork,IOPS_7,100,0.29907914274660474
EchoStateNetwork,IOPS_7,101,0.3085668614641816
EchoStateNetwork,IOPS_7,102,0.2973716177723632
EchoStateNetwork,IOPS_7,103,0.28317256164873006
EchoStateNetwork,IOPS_7,104,0.289147120510059
EchoStateNetwork,IOPS_7,105,0.32150939961278624
EchoStateNetwork,IOPS_7,106,0.3077934116508669
EchoStateNetwork,IOPS_7,107,0.32058389490508116
EchoStateNetwork,IOPS_7,108,0.3315474196716449
EchoStateNetwork,IOPS_7,109,0.31298872231254166
EchoStateNetwork,IOPS_7,110,0.3211847016709501
EchoStateNetwork,IOPS_7,111,0.2934686962532437
EchoStateNetwork,IOPS_7,112,0.2971314455776987
EchoStateNetwork,IOPS_7,113,0.28950462906431096
EchoStateNetwork,IOPS_7,114,0.2518250493052334
EchoStateNetwork,IOPS_7,115,0.2495587822267512
EchoStateNetwork,IOPS_7,116,0.22779109322303018
EchoStateNetwork,IOPS_7,117,0.1938901142114983
EchoStateNetwork,IOPS_7,118,0.196608960585666
EchoStateNetwork,IOPS_7,119,0.18358233830513282
EchoStateNetwork,IOPS_7,120,0.17675538696395365
EchoStateNetwork,IOPS_7,121,0.16592172139407751
EchoStateNetwork,IOPS_7,122,0.1760603383382776
EchoStateNetwork,IOPS_7,123,0.17742680163728247
EchoStateNetwork,IOPS_7,124,0.16621842116418636
EchoStateNetwork,IOPS_7,125,0.169559246509523
EchoStateNetwork,IOPS_7,126,0.1591873363627282
EchoStateNetwork,IOPS_7,127,0.1518722870261001
EchoStateNetwork,IOPS_7,128,0.13027595468549488
EchoStateNetwork,IOPS_7,129,0.13340196989479675
EchoStateNetwork,IOPS_7,130,0.1211764682400726
EchoStateNetwork,IOPS_7,131,0.12915511390661533
EchoStateNetwork,IOPS_7,132,0.12375932540459857
EchoStateNetwork,IOPS_7,133,0.12184397992248097
EchoStateNetwork,IOPS_7,134,0.13292400283558994
EchoStateNetwork,IOPS_7,135,0.1139225445870568
EchoStateNetwork,IOPS_7,136,0.11009530115472214
EchoStateNetwork,IOPS_7,137,0.10295082783368109
EchoStateNetwork,IOPS_7,138,0.09843999415170182
EchoStateNetwork,IOPS_7,139,0.07199593219797965
EchoStateNetwork,IOPS_7,140,0.05284386974781233
EchoStateNetwork,IOPS_7,141,0.02544839220674451
EchoStateNetwork,IOPS_7,142,0.019950064120623383
EchoStateNetwork,IOPS_7,143,0.001770742842089564
EchoStateNetwork,IOPS_7,144,0.016889117070188097
EchoStateNetwork,IOPS_7,145,0.02187974412835063
EchoStateNetwork,IOPS_7,146,0.036727246685841715
EchoStateNetwork,IOPS_7,147,0.04024347782782297
EchoStateNetwork,IOPS_7,148,0.03304854964694146
EchoStateNetwork,IOPS_7,149,0.03501299687010697
EchoStateNetwork,IOPS_7,150,0.0029084862335981305
EchoStateNetwork,IOPS_7,151,0.017387328386140297
EchoStateNetwork,IOPS_7,152,0.026006839168480803
EchoStateNetwork,IOPS_7,153,0.027159326464904068
EchoStateNetwork,IOPS_7,154,0.046640732922239206
EchoStateNetwork,IOPS_7,155,0.05722393945368556
EchoStateNetwork,IOPS_7,156,0.052172798523183586
EchoStateNetwork,IOPS_7,157,0.07611563206267902
EchoStateNetwork,IOPS_7,158,0.05634157686425517
EchoStateNetwork,IOPS_7,159,0.06907243265557939
EchoStateNetwork,IOPS_7,160,0.028502512336504606
EchoStateNetwork,IOPS_7,161,0.025181064907422317
EchoStateNetwork,IOPS_7,162,0.028683854892419994
EchoStateNetwork,IOPS_7,163,0.022569740786088532
EchoStateNetwork,IOPS_7,164,0.025054779240099728
EchoStateNetwork,IOPS_7,165,0.03425352611797375
EchoStateNetwork,IOPS_7,166,0.017537033935993693
EchoStateNetwork,IOPS_7,167,0.008677504407508632
EchoStateNetwork,IOPS_7,168,0.003273526148743319
EchoStateNetwork,IOPS_7,169,0.03570843950682881
EchoStateNetwork,IOPS_7,170,0.020428735642755373
EchoStateNetwork,IOPS_7,171,0.03313656517769627
EchoStateNetwork,IOPS_7,172,0.05623602638958638
EchoStateNetwork,IOPS_7,173,0.058251685517776014
EchoStateNetwork,IOPS_7,174,0.053044734965191416
EchoStateNetwork,IOPS_7,175,0.05045460823691688
EchoStateNetwork,IOPS_7,176,0.08355106171874636
EchoStateNetwork,IOPS_7,177,0.08208999715318863
EchoStateNetwork,IOPS_7,178,0.08021407549801457
EchoStateNetwork,IOPS_7,179,0.0734601203457218
EchoStateNetwork,IOPS_7,180,0.06037024384657742
EchoStateNetwork,IOPS_7,181,0.06571248117659202
EchoStateNetwork,IOPS_7,182,0.08824737067517974
EchoStateNetwork,IOPS_7,183,0.06454984741569864
EchoStateNetwork,IOPS_7,184,0.04713771529415567
EchoStateNetwork,IOPS_7,185,0.048897145230579565
EchoStateNetwork,IOPS_7,186,0.03614750850018005
EchoStateNetwork,IOPS_7,187,0.029761472287853395
EchoStateNetwork,IOPS_7,188,0.04161382159571631
EchoStateNetwork,IOPS_7,189,0.04375393635019257
EchoStateNetwork,IOPS_7,190,0.026832513478537323
EchoStateNetwork,IOPS_7,191,0.009064910711711005
EchoStateNetwork,IOPS_7,192,0.01804830828676466
EchoStateNetwork,IOPS_7,193,0.02094839710043883
EchoStateNetwork,IOPS_7,194,0.02414544769538249
EchoStateNetwork,IOPS_7,195,0.03135196136541505
EchoStateNetwork,IOPS_7,196,0.01748947615164591
EchoStateNetwork,IOPS_7,197,0.01554092970631194
EchoStateNetwork,IOPS_7,198,0.012687987157301088
EchoStateNetwork,IOPS_7,199,0.01886301881901505
EchoStateNetwork,IOPS_7,200,0.014353115286730788
EchoStateNetwork,IOPS_7,201,0.019950874089219847
EchoStateNetwork,IOPS_7,202,0.004727340110706523
EchoStateNetwork,IOPS_7,203,0.021305264006712506
EchoStateNetwork,IOPS_7,204,0.006843451474841729
EchoStateNetwork,IOPS_7,205,0.006632750449177613
EchoStateNetwork,IOPS_7,206,0.006149576739935529
EchoStateNetwork,IOPS_7,207,0.0216447237538767
EchoStateNetwork,IOPS_7,208,0.01572256759446701
EchoStateNetwork,IOPS_7,209,0.02053663648147264
EchoStateNetwork,IOPS_7,210,0.01323410772994448
EchoStateNetwork,IOPS_7,211,0.011631440936019198
EchoStateNetwork,IOPS_7,212,0.02596682125795823
EchoStateNetwork,IOPS_7,213,0.021206137148571638
EchoStateNetwork,IOPS_7,214,0.022411026010621518
EchoStateNetwork,IOPS_7,215,0.032786853777880265
EchoStateNetwork,IOPS_7,216,0.03665619505360105
EchoStateNetwork,IOPS_7,217,0.041570540334150065
EchoStateNetwork,IOPS_7,218,0.04528018538846702
EchoStateNetwork,IOPS_7,219,0.05643268693995074
EchoStateNetwork,IOPS_7,220,0.055884128347362394
EchoStateNetwork,IOPS_7,221,0.04736986563892312
EchoStateNetwork,IOPS_7,222,0.04170158284088188
EchoStateNetwork,IOPS_7,223,0.03645209841051095
EchoStateNetwork,IOPS_7,224,0.19944184553609953
EchoStateNetwork,IOPS_7,225,0.09219173578513941
EchoStateNetwork,IOPS_7,226,0.14202977368501782
EchoStateNetwork,IOPS_7,227,0.002041567945703487
EchoStateNetwork,IOPS_7,228,0.14274977865305447
EchoStateNetwork,IOPS_7,229,0.16888593381584308
EchoStateNetwork,IOPS_7,230,0.06763857823423801
EchoStateNetwork,IOPS_7,231,0.0483524047078748
EchoStateNetwork,IOPS_7,232,0.12568873848546533
EchoStateNetwork,IOPS_7,233,0.15989820172027808
EchoStateNetwork,IOPS_7,234,0.14432147860173988
EchoStateNetwork,IOPS_7,235,0.09035242636820948
EchoStateNetwork,IOPS_7,236,0.03307319028073146
EchoStateNetwork,IOPS_7,237,0.01671320689113195
EchoStateNetwork,IOPS_7,238,0.06195106621081494
EchoStateNetwork,IOPS_7,239,0.07980631994385252
EchoStateNetwork,IOPS_7,240,0.09960470084477581
EchoStateNetwork,IOPS_7,241,0.08419275980621141
EchoStateNetwork,IOPS_7,242,0.07497497074762126
EchoStateNetwork,IOPS_7,243,0.058522353684402444
EchoStateNetwork,IOPS_7,244,0.04419623291681801
EchoStateNetwork,IOPS_7,245,0.029321423661813284
EchoStateNetwork,IOPS_7,246,0.020351001481079014
EchoStateNetwork,IOPS_7,247,0.009337553798165652
EchoStateNetwork,IOPS_7,248,0.007003005076360746
EchoStateNetwork,IOPS_7,249,0.003975765180395229
EchoStateNetwork,IOPS_7,250,0.012074029779890845
EchoStateNetwork,IOPS_7,251,0.00047962720393876707
EchoStateNetwork,IOPS_7,252,0.0055706157071949884
EchoStateNetwork,IOPS_7,253,0.004933405674202276
EchoStateNetwork,IOPS_7,254,0.006955738473692017
EchoStateNetwork,IOPS_7,255,0.00273512607269254
