algorithm,dataset,timestep,anomaly_score
WindowedGaussianDetector,IOPS_5.csv,0,0.0
WindowedGaussianDetector,IOPS_5.csv,1,1.0
WindowedGaussianDetector,IOPS_5.csv,2,0.9697407526866693
WindowedGaussianDetector,IOPS_5.csv,3,0.9766515830032485
WindowedGaussianDetector,IOPS_5.csv,4,0.6650919592782254
WindowedGaussianDetector,IOPS_5.csv,5,0.7321327549318193
WindowedGaussianDetector,IOPS_5.csv,6,0.9916397945117779
WindowedGaussianDetector,IOPS_5.csv,7,0.9245911682010288
WindowedGaussianDetector,IOPS_5.csv,8,0.9999160411407172
WindowedGaussianDetector,IOPS_5.csv,9,0.5551726646537104
WindowedGaussianDetector,IOPS_5.csv,10,0.9811794943698958
WindowedGaussianDetector,IOPS_5.csv,11,0.5299463543101847
WindowedGaussianDetector,IOPS_5.csv,12,0.9945756662805574
WindowedGaussianDetector,IOPS_5.csv,13,0.572260231619854
WindowedGaussianDetector,IOPS_5.csv,14,0.9526561839097478
WindowedGaussianDetector,IOPS_5.csv,15,0.9711913470332417
WindowedGaussianDetector,IOPS_5.csv,16,0.6893172574950275
WindowedGaussianDetector,IOPS_5.csv,17,0.8238496265870693
WindowedGaussianDetector,IOPS_5.csv,18,0.7290990555861236
WindowedGaussianDetector,IOPS_5.csv,19,0.6898829140158492
WindowedGaussianDetector,IOPS_5.csv,20,0.6735738959045003
WindowedGaussianDetector,IOPS_5.csv,21,0.9278744875286985
WindowedGaussianDetector,IOPS_5.csv,22,0.6864215633181636
WindowedGaussianDetector,IOPS_5.csv,23,0.6395077208196747
WindowedGaussianDetector,IOPS_5.csv,24,0.5945226458076234
WindowedGaussianDetector,IOPS_5.csv,25,0.7183103913391742
WindowedGaussianDetector,IOPS_5.csv,26,0.9647752433053554
WindowedGaussianDetector,IOPS_5.csv,27,0.960363652423124
WindowedGaussianDetector,IOPS_5.csv,28,0.5735335015658997
WindowedGaussianDetector,IOPS_5.csv,29,0.900783633269099
WindowedGaussianDetector,IOPS_5.csv,30,0.5030902653459609
WindowedGaussianDetector,IOPS_5.csv,31,0.6873264989718907
WindowedGaussianDetector,IOPS_5.csv,32,0.8311059007168471
WindowedGaussianDetector,IOPS_5.csv,33,0.8146621861652525
WindowedGaussianDetector,IOPS_5.csv,34,0.8283830898009937
WindowedGaussianDetector,IOPS_5.csv,35,0.9460495154067133
WindowedGaussianDetector,IOPS_5.csv,36,0.9648825318494225
WindowedGaussianDetector,IOPS_5.csv,37,0.9848512926964542
WindowedGaussianDetector,IOPS_5.csv,38,0.6477791130836043
WindowedGaussianDetector,IOPS_5.csv,39,0.9784390802781432
WindowedGaussianDetector,IOPS_5.csv,40,0.5771926089976447
WindowedGaussianDetector,IOPS_5.csv,41,0.7750274744972663
WindowedGaussianDetector,IOPS_5.csv,42,0.9896745304490586
WindowedGaussianDetector,IOPS_5.csv,43,0.8351365797203136
WindowedGaussianDetector,IOPS_5.csv,44,0.9628580172070699
WindowedGaussianDetector,IOPS_5.csv,45,0.872449069656362
WindowedGaussianDetector,IOPS_5.csv,46,0.7033070122820315
WindowedGaussianDetector,IOPS_5.csv,47,0.9235528140400708
WindowedGaussianDetector,IOPS_5.csv,48,0.7614956741947317
WindowedGaussianDetector,IOPS_5.csv,49,0.9431278998929489
WindowedGaussianDetector,IOPS_5.csv,50,0.721681590012503
WindowedGaussianDetector,IOPS_5.csv,51,0.8736276876826915
WindowedGaussianDetector,IOPS_5.csv,52,0.9651246135714578
WindowedGaussianDetector,IOPS_5.csv,53,0.9948137318814769
WindowedGaussianDetector,IOPS_5.csv,54,0.8566353893652469
WindowedGaussianDetector,IOPS_5.csv,55,0.9622447777068013
WindowedGaussianDetector,IOPS_5.csv,56,0.6441351821653353
WindowedGaussianDetector,IOPS_5.csv,57,0.8567750852227368
WindowedGaussianDetector,IOPS_5.csv,58,0.5531518355484982
WindowedGaussianDetector,IOPS_5.csv,59,0.8303522617679988
WindowedGaussianDetector,IOPS_5.csv,60,0.7865618098233519
WindowedGaussianDetector,IOPS_5.csv,61,0.9593705784073909
WindowedGaussianDetector,IOPS_5.csv,62,0.8186300161325534
WindowedGaussianDetector,IOPS_5.csv,63,0.8816973901884428
WindowedGaussianDetector,IOPS_5.csv,64,0.6596537665141525
WindowedGaussianDetector,IOPS_5.csv,65,0.7982249549583008
WindowedGaussianDetector,IOPS_5.csv,66,0.933831663454548
WindowedGaussianDetector,IOPS_5.csv,67,0.987869678114183
WindowedGaussianDetector,IOPS_5.csv,68,0.8475013659413466
WindowedGaussianDetector,IOPS_5.csv,69,0.9771924130066683
WindowedGaussianDetector,IOPS_5.csv,70,0.8561052258408798
WindowedGaussianDetector,IOPS_5.csv,71,0.583063428224272
WindowedGaussianDetector,IOPS_5.csv,72,0.6086553607334093
WindowedGaussianDetector,IOPS_5.csv,73,0.7609481920716548
WindowedGaussianDetector,IOPS_5.csv,74,0.9920471813251923
WindowedGaussianDetector,IOPS_5.csv,75,0.9959052260398488
WindowedGaussianDetector,IOPS_5.csv,76,0.7206549850834781
WindowedGaussianDetector,IOPS_5.csv,77,0.9934879510688351
WindowedGaussianDetector,IOPS_5.csv,78,0.9163735034080425
WindowedGaussianDetector,IOPS_5.csv,79,0.9734868594475452
WindowedGaussianDetector,IOPS_5.csv,80,0.9390802024821194
WindowedGaussianDetector,IOPS_5.csv,81,0.8665194220973126
WindowedGaussianDetector,IOPS_5.csv,82,0.8794563477872638
WindowedGaussianDetector,IOPS_5.csv,83,0.9570748382253758
WindowedGaussianDetector,IOPS_5.csv,84,0.9220232162726847
WindowedGaussianDetector,IOPS_5.csv,85,0.8766707791444431
WindowedGaussianDetector,IOPS_5.csv,86,0.9365944079554099
WindowedGaussianDetector,IOPS_5.csv,87,0.9535656839572734
WindowedGaussianDetector,IOPS_5.csv,88,0.7618889089776484
WindowedGaussianDetector,IOPS_5.csv,89,0.9566618836166506
WindowedGaussianDetector,IOPS_5.csv,90,0.9813269987254174
WindowedGaussianDetector,IOPS_5.csv,91,0.8335428517006043
WindowedGaussianDetector,IOPS_5.csv,92,0.8400158420539907
WindowedGaussianDetector,IOPS_5.csv,93,0.7722445476466081
WindowedGaussianDetector,IOPS_5.csv,94,0.8319401453205303
WindowedGaussianDetector,IOPS_5.csv,95,0.9214888842092683
WindowedGaussianDetector,IOPS_5.csv,96,0.8207846331564688
WindowedGaussianDetector,IOPS_5.csv,97,0.8950155249270884
WindowedGaussianDetector,IOPS_5.csv,98,0.8833581543054188
WindowedGaussianDetector,IOPS_5.csv,99,0.8504184659457737
WindowedGaussianDetector,IOPS_5.csv,100,0.9431960721467567
WindowedGaussianDetector,IOPS_5.csv,101,0.8883298392632403
WindowedGaussianDetector,IOPS_5.csv,102,0.8353142255119503
WindowedGaussianDetector,IOPS_5.csv,103,0.8425944060594763
WindowedGaussianDetector,IOPS_5.csv,104,0.9027421700229927
WindowedGaussianDetector,IOPS_5.csv,105,0.8192506642384695
WindowedGaussianDetector,IOPS_5.csv,106,0.9379711622723886
WindowedGaussianDetector,IOPS_5.csv,107,0.9288113082489657
WindowedGaussianDetector,IOPS_5.csv,108,0.8742630083629402
WindowedGaussianDetector,IOPS_5.csv,109,0.8561740338740721
WindowedGaussianDetector,IOPS_5.csv,110,0.8945833054225376
WindowedGaussianDetector,IOPS_5.csv,111,0.7455243027597865
WindowedGaussianDetector,IOPS_5.csv,112,0.7331956998768407
WindowedGaussianDetector,IOPS_5.csv,113,0.8143255954268653
WindowedGaussianDetector,IOPS_5.csv,114,0.8372137131316264
WindowedGaussianDetector,IOPS_5.csv,115,0.830986988666288
WindowedGaussianDetector,IOPS_5.csv,116,0.5069678943406899
WindowedGaussianDetector,IOPS_5.csv,117,0.8682786577928101
WindowedGaussianDetector,IOPS_5.csv,118,0.7728332818251308
WindowedGaussianDetector,IOPS_5.csv,119,0.8330810143002589
WindowedGaussianDetector,IOPS_5.csv,120,0.9307244564284188
WindowedGaussianDetector,IOPS_5.csv,121,0.8801956522485861
WindowedGaussianDetector,IOPS_5.csv,122,0.8011550655007023
WindowedGaussianDetector,IOPS_5.csv,123,0.6141537377706694
WindowedGaussianDetector,IOPS_5.csv,124,0.6992026223368176
WindowedGaussianDetector,IOPS_5.csv,125,0.8386738243108393
