Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,target
TravelTime_387,0.0266768206624583,0.0737044243930884,0.6734468073167472,-0.6826030558099268,1.3416344442416572,0.0912043642370764,0.001625169466351,-0.4902764855262298,-0.9308522162295736,9.31329935876374,0
TravelTime_451,0.0033537094181766,0.0432516273787295,-0.1595586134213741,-0.5493855780300123,1.1077055079375884,0.0945715172793178,0.0013575526788252,-0.6850043602106949,-0.4268134957386884,9.192713507169753,1
Twitter_volume_AAPL,-0.0336058475782368,0.000878567391918,1.0227137236140178,-0.4067690685179776,1.5418062102901389,0.0964090298709686,0.0006234659862344,-1.027047908643572,1.6416467951063085,11.243055724861648,1
Twitter_volume_AMZN,-0.0327688982972316,0.0030181774286671,-1.0136323152289075,-0.4157808708421782,1.170302366776074,0.091784135993829,0.0015950200017171,-0.560361967852041,-0.805823169086815,11.16277954574085,0
Twitter_volume_CRM,-0.0963340370690102,0.0131582209440464,-0.0469334709755968,-1.09284683907501,1.3542821892415002,0.0925761332454368,0.0015899669310338,-0.6080318687575779,-0.7463170013311045,11.168701177873274,1
Twitter_volume_CVS,0.0409816376080197,0.0050388000966869,0.0157903085244031,-0.9410749353922458,1.3372674610335826,0.0935483039664854,0.0014257722349517,-0.7013713919682449,-0.4666264923054548,11.178892561020776,1
Twitter_volume_FB,-0.0055866955805211,0.0135201490971172,-0.2734815662346179,-1.3359672170717978,1.3752940311564612,0.0939021225853905,0.0011367189575256,-0.6500318924514038,-0.250129389016386,11.201667304421727,1
Twitter_volume_GOOG,0.0162866609718304,0.0091153949944194,-0.2538258791898079,-0.9400444140550444,1.4080828715711262,0.0915468740438996,0.0016619900099666,-0.5293041112414599,-0.8859300073861047,11.15809435323747,0
Twitter_volume_IBM,0.0034452088092789,0.0062984779385244,1.105321435096582,-0.2448540232098257,1.1892465177265608,0.0917770915127247,0.0016713867420873,-0.546899922436973,-0.8720303509808072,11.160797360508964,1
Twitter_volume_KO,0.0260467861136447,0.0033799451900723,0.7987835104622292,-0.3230945768743032,1.1759119319405646,0.0946189491829384,0.001030839860759,-0.7512300641013606,0.0612886761854389,11.21050927052767,1
Twitter_volume_PFE,-0.0203814198132495,0.0085822205990536,-0.7004460988339178,-0.7063866195254431,1.320040817479377,0.0921332076771871,0.001681311665841,-0.5812145947472436,-0.8397941482790245,11.157904078850349,0
Twitter_volume_UPS,0.1030923060029964,0.0157093558180021,1.0069694612934028,-0.1883272606320218,1.2735181068484276,0.0947953594321226,0.0008735356558395,-0.9388887824845052,0.7662741473216541,11.221246561344955,1
Yahoo_A1real_10_data,-0.0841412823198538,0.1819854748344717,0.206927651697402,-0.6318489786004093,1.211222223078071,0.0903246619952755,0.0017811395089378,-0.5022288095147212,-0.9942757322727376,8.743277724840848,4
Yahoo_A1real_11_data,-0.2096107791087024,0.0992884514222575,0.2816569123752946,-1.6203899352167928,1.4795119247759434,0.095227678926485,0.0008332127507658,-0.9562735103199842,0.8020463996497034,8.821543753981054,2
Yahoo_A1real_12_data,-0.0449122212101171,0.4420930827439797,-0.8160165444368989,-0.4477839759296111,1.2210163060674168,0.092839048899231,0.0015104583240341,-0.6313841629125067,-0.6846382440462064,8.769880692394636,4
Yahoo_A1real_13_data,2.2202117775037182,5314.070575651185,0.5646077405328621,-0.6415543660405749,1.3236771442686988,0.0956941114848903,0.0003122790364345,-0.9830118813885788,1.8624769745792564,8.858726848102684,4
Yahoo_A1real_14_data,-0.2406169401242462,0.5370116019868038,-0.497525809703644,-0.7205195620371807,1.2038093542039956,0.092598726713214,0.0013233037000942,-0.6781870551534948,-0.3974176819833874,8.782559302544522,0
Yahoo_A1real_15_data,5.651000564594031,10430.415517799458,0.6053800308394847,-0.5488468271085103,1.253287793163868,0.0957258601728181,0.0003036722646765,-0.9836046314200708,1.9211168038648576,8.859289829679335,4
Yahoo_A1real_16_data,-5.180882212565076,95.75215306617618,-1.4325866319301337,0.1635620198371459,0.6482868084789328,0.0943658612057341,0.0007550930136679,-0.837585430904627,0.4948602681949117,8.842909796836198,4
Yahoo_A1real_17_data,0.0196011153707201,0.0320933570051518,-1.0812782647961865,-0.1904501610044016,1.358607563747584,0.0930526702484582,0.0014823029721371,-0.6631465311461149,-0.5769672258593159,8.760892930132023,4
Yahoo_A1real_18_data,7.380731670329967,1147.5595864072166,0.6739031083581238,-0.3674941067096426,0.8803009418326971,0.0974875097235425,0.0005267429303988,-0.9310205191057548,1.2106993608871717,8.861101905945112,4
Yahoo_A1real_19_data,-0.1330742296040608,0.0219392117986143,-0.4981647908245561,-1.4464382373509863,1.0420667389088272,0.091221004174457,0.0014664939283844,-0.5683046802569125,-0.6513845600712398,8.759061021376695,4
Yahoo_A1real_1_data,0.0932153587782678,0.0114543766158589,0.3555488582835815,-1.551671182867281,1.1258407368655252,0.0909886473461143,0.0017791241715912,-0.5367097061675287,-0.9599005528118028,8.731537782686999,4
Yahoo_A1real_20_data,-0.2994848435425677,0.3057924609992458,-1.384183146416022,0.0960586021034259,0.7904661817374647,0.0920143036548334,0.0013640776805055,-0.5888073207034183,-0.5665880448382938,8.767933049578149,4
Yahoo_A1real_21_data,0.054905874070214,0.4172074073067562,0.949558302559984,-0.3557207808070006,1.0686268626892634,0.0935689647267619,0.0012638526960456,-0.7464962580946995,-0.2752220129359171,8.775077717854739,0
Yahoo_A1real_22_data,0.0135460840078869,0.0069795935896016,-1.0351055831250724,-0.528013301019433,1.422598679709404,0.0925312494444411,0.0013552260120753,-0.6496812344526558,-0.456455894414181,8.767079976654719,2
Yahoo_A1real_23_data,0.0378903915076901,0.0698912124545013,-1.0153220049993448,-0.3805304426996518,1.2978348514626448,0.090280394368975,0.0017561971300761,-0.5284794595511203,-0.9502949257453026,8.730932765023638,4
Yahoo_A1real_24_data,3.0401720256567577,4.96136135007295,0.1810097843253721,-1.5881682632984455,1.3123226702867463,0.0968226182217225,0.0006144882720164,-0.8749036967034781,0.9260481258961492,8.85489069749414,0
Yahoo_A1real_25_data,2378.908551904896,5615354.86340346,-0.118763253583149,-1.678253669631125,1.2467474550666853,0.0992254423368433,0.0001729463080952,-0.713685769174079,2.503956123301444,8.865522012267636,2
