algorithm,dataset,timestep,anomaly_score
IsolationForestDetector,IOPS_9,0,0.0
IsolationForestDetector,IOPS_9,1,0.0
IsolationForestDetector,IOPS_9,2,0.0
IsolationForestDetector,IOPS_9,3,0.0
IsolationForestDetector,IOPS_9,4,0.0
IsolationForestDetector,IOPS_9,5,0.0
IsolationForestDetector,IOPS_9,6,0.0
IsolationForestDetector,IOPS_9,7,0.0
IsolationForestDetector,IOPS_9,8,0.0
IsolationForestDetector,IOPS_9,9,0.0
IsolationForestDetector,IOPS_9,10,0.0
IsolationForestDetector,IOPS_9,11,0.0
IsolationForestDetector,IOPS_9,12,0.0
IsolationForestDetector,IOPS_9,13,0.0
IsolationForestDetector,IOPS_9,14,0.0
IsolationForestDetector,IOPS_9,15,0.0
IsolationForestDetector,IOPS_9,16,0.0
IsolationForestDetector,IOPS_9,17,0.0
IsolationForestDetector,IOPS_9,18,0.0
IsolationForestDetector,IOPS_9,19,0.0
IsolationForestDetector,IOPS_9,20,0.0
IsolationForestDetector,IOPS_9,21,0.0
IsolationForestDetector,IOPS_9,22,0.0
IsolationForestDetector,IOPS_9,23,0.0
IsolationForestDetector,IOPS_9,24,0.0
IsolationForestDetector,IOPS_9,25,0.0
IsolationForestDetector,IOPS_9,26,0.0
IsolationForestDetector,IOPS_9,27,0.0
IsolationForestDetector,IOPS_9,28,0.0
IsolationForestDetector,IOPS_9,29,0.0
IsolationForestDetector,IOPS_9,30,0.0
IsolationForestDetector,IOPS_9,31,0.0
IsolationForestDetector,IOPS_9,32,0.0
IsolationForestDetector,IOPS_9,33,0.0
IsolationForestDetector,IOPS_9,34,0.0
IsolationForestDetector,IOPS_9,35,0.0
IsolationForestDetector,IOPS_9,36,0.0
IsolationForestDetector,IOPS_9,37,0.0
IsolationForestDetector,IOPS_9,38,0.0
IsolationForestDetector,IOPS_9,39,0.0
IsolationForestDetector,IOPS_9,40,0.0
IsolationForestDetector,IOPS_9,41,0.0
IsolationForestDetector,IOPS_9,42,0.0
IsolationForestDetector,IOPS_9,43,0.0
IsolationForestDetector,IOPS_9,44,0.0
IsolationForestDetector,IOPS_9,45,0.0
IsolationForestDetector,IOPS_9,46,0.0
IsolationForestDetector,IOPS_9,47,0.0
IsolationForestDetector,IOPS_9,48,0.0
IsolationForestDetector,IOPS_9,49,1.0
IsolationForestDetector,IOPS_9,50,1.0
IsolationForestDetector,IOPS_9,51,1.0
IsolationForestDetector,IOPS_9,52,1.0
IsolationForestDetector,IOPS_9,53,1.0
IsolationForestDetector,IOPS_9,54,1.0
IsolationForestDetector,IOPS_9,55,1.0
IsolationForestDetector,IOPS_9,56,1.0
IsolationForestDetector,IOPS_9,57,1.0
IsolationForestDetector,IOPS_9,58,1.0
IsolationForestDetector,IOPS_9,59,1.0
IsolationForestDetector,IOPS_9,60,1.0
IsolationForestDetector,IOPS_9,61,1.0
IsolationForestDetector,IOPS_9,62,1.0
IsolationForestDetector,IOPS_9,63,1.0
IsolationForestDetector,IOPS_9,64,1.0
IsolationForestDetector,IOPS_9,65,1.0
IsolationForestDetector,IOPS_9,66,1.0
IsolationForestDetector,IOPS_9,67,1.0
IsolationForestDetector,IOPS_9,68,1.0
IsolationForestDetector,IOPS_9,69,1.0
IsolationForestDetector,IOPS_9,70,1.0
IsolationForestDetector,IOPS_9,71,1.0
IsolationForestDetector,IOPS_9,72,1.0
IsolationForestDetector,IOPS_9,73,1.0
IsolationForestDetector,IOPS_9,74,1.0
IsolationForestDetector,IOPS_9,75,1.0
IsolationForestDetector,IOPS_9,76,1.0
IsolationForestDetector,IOPS_9,77,1.0
IsolationForestDetector,IOPS_9,78,1.0
IsolationForestDetector,IOPS_9,79,0.9291833308163185
IsolationForestDetector,IOPS_9,80,0.7928731503576909
IsolationForestDetector,IOPS_9,81,0.773741280508427
IsolationForestDetector,IOPS_9,82,0.790866955462145
IsolationForestDetector,IOPS_9,83,0.7862168940733204
IsolationForestDetector,IOPS_9,84,0.769866465184036
IsolationForestDetector,IOPS_9,85,0.7453108426358142
IsolationForestDetector,IOPS_9,86,0.7779889953679253
IsolationForestDetector,IOPS_9,87,0.8593281519491422
IsolationForestDetector,IOPS_9,88,0.8241838002749877
IsolationForestDetector,IOPS_9,89,0.7971260151398754
IsolationForestDetector,IOPS_9,90,0.7973102753977688
IsolationForestDetector,IOPS_9,91,0.7671056052178786
IsolationForestDetector,IOPS_9,92,0.7419468777421251
IsolationForestDetector,IOPS_9,93,0.7777102040854673
IsolationForestDetector,IOPS_9,94,0.7972077066093064
IsolationForestDetector,IOPS_9,95,0.7646208894304248
IsolationForestDetector,IOPS_9,96,0.7767343327334687
IsolationForestDetector,IOPS_9,97,0.7185292493139315
IsolationForestDetector,IOPS_9,98,0.7115307095384038
IsolationForestDetector,IOPS_9,99,0.7810783624890549
IsolationForestDetector,IOPS_9,100,1.0
IsolationForestDetector,IOPS_9,101,1.0
IsolationForestDetector,IOPS_9,102,1.0
IsolationForestDetector,IOPS_9,103,1.0
IsolationForestDetector,IOPS_9,104,1.0
IsolationForestDetector,IOPS_9,105,1.0
IsolationForestDetector,IOPS_9,106,1.0
IsolationForestDetector,IOPS_9,107,1.0
IsolationForestDetector,IOPS_9,108,1.0
IsolationForestDetector,IOPS_9,109,1.0
IsolationForestDetector,IOPS_9,110,1.0
IsolationForestDetector,IOPS_9,111,1.0
IsolationForestDetector,IOPS_9,112,1.0
IsolationForestDetector,IOPS_9,113,1.0
IsolationForestDetector,IOPS_9,114,1.0
IsolationForestDetector,IOPS_9,115,1.0
IsolationForestDetector,IOPS_9,116,1.0
IsolationForestDetector,IOPS_9,117,1.0
IsolationForestDetector,IOPS_9,118,1.0
IsolationForestDetector,IOPS_9,119,1.0
IsolationForestDetector,IOPS_9,120,1.0
IsolationForestDetector,IOPS_9,121,1.0
IsolationForestDetector,IOPS_9,122,1.0
IsolationForestDetector,IOPS_9,123,1.0
IsolationForestDetector,IOPS_9,124,1.0
IsolationForestDetector,IOPS_9,125,1.0
IsolationForestDetector,IOPS_9,126,0.9836579009624167
IsolationForestDetector,IOPS_9,127,0.9673973184420451
IsolationForestDetector,IOPS_9,128,0.9286505781022191
IsolationForestDetector,IOPS_9,129,0.921570245117574
IsolationForestDetector,IOPS_9,130,0.9079059665913499
IsolationForestDetector,IOPS_9,131,0.871513114347104
IsolationForestDetector,IOPS_9,132,0.9465553856638524
IsolationForestDetector,IOPS_9,133,0.892117863634574
IsolationForestDetector,IOPS_9,134,0.8312918156149817
IsolationForestDetector,IOPS_9,135,0.8104033937919889
IsolationForestDetector,IOPS_9,136,1.0
IsolationForestDetector,IOPS_9,137,1.0
IsolationForestDetector,IOPS_9,138,1.0
IsolationForestDetector,IOPS_9,139,1.0
IsolationForestDetector,IOPS_9,140,1.0
IsolationForestDetector,IOPS_9,141,1.0
IsolationForestDetector,IOPS_9,142,1.0
IsolationForestDetector,IOPS_9,143,1.0
IsolationForestDetector,IOPS_9,144,1.0
IsolationForestDetector,IOPS_9,145,1.0
IsolationForestDetector,IOPS_9,146,1.0
IsolationForestDetector,IOPS_9,147,1.0
IsolationForestDetector,IOPS_9,148,1.0
IsolationForestDetector,IOPS_9,149,0.9724404876059994
IsolationForestDetector,IOPS_9,150,1.0
IsolationForestDetector,IOPS_9,151,0.9523646290759527
IsolationForestDetector,IOPS_9,152,0.8922281794164324
IsolationForestDetector,IOPS_9,153,0.8634694457358455
IsolationForestDetector,IOPS_9,154,0.8595514721137402
IsolationForestDetector,IOPS_9,155,0.8185759737398122
IsolationForestDetector,IOPS_9,156,0.8142471624452601
IsolationForestDetector,IOPS_9,157,0.7992135434985173
IsolationForestDetector,IOPS_9,158,0.7894134876777803
IsolationForestDetector,IOPS_9,159,0.8081054705903852
IsolationForestDetector,IOPS_9,160,0.8084409441247465
IsolationForestDetector,IOPS_9,161,0.8340598777813996
IsolationForestDetector,IOPS_9,162,0.8653739889696944
IsolationForestDetector,IOPS_9,163,0.8858581914533309
IsolationForestDetector,IOPS_9,164,0.8656780506138922
IsolationForestDetector,IOPS_9,165,0.9257094432909035
IsolationForestDetector,IOPS_9,166,0.9625678608569987
IsolationForestDetector,IOPS_9,167,0.9284363929984581
IsolationForestDetector,IOPS_9,168,0.9668944840832397
IsolationForestDetector,IOPS_9,169,0.9514821023507238
IsolationForestDetector,IOPS_9,170,0.9344656181226298
IsolationForestDetector,IOPS_9,171,0.915391237446489
IsolationForestDetector,IOPS_9,172,0.8814968974309734
IsolationForestDetector,IOPS_9,173,0.9354907173601846
IsolationForestDetector,IOPS_9,174,0.9569971227505587
