algorithm,dataset,timestep,anomaly_score
EchoStateNetwork,IOPS_9,0,0.0
EchoStateNetwork,IOPS_9,1,0.0
EchoStateNetwork,IOPS_9,2,0.0
EchoStateNetwork,IOPS_9,3,0.0
EchoStateNetwork,IOPS_9,4,0.0
EchoStateNetwork,IOPS_9,5,0.0
EchoStateNetwork,IOPS_9,6,0.0
EchoStateNetwork,IOPS_9,7,0.0
EchoStateNetwork,IOPS_9,8,0.0
EchoStateNetwork,IOPS_9,9,0.0
EchoStateNetwork,IOPS_9,10,0.0
EchoStateNetwork,IOPS_9,11,0.0
EchoStateNetwork,IOPS_9,12,0.0
EchoStateNetwork,IOPS_9,13,0.0
EchoStateNetwork,IOPS_9,14,0.0
EchoStateNetwork,IOPS_9,15,0.0
EchoStateNetwork,IOPS_9,16,0.0
EchoStateNetwork,IOPS_9,17,0.0
EchoStateNetwork,IOPS_9,18,0.0
EchoStateNetwork,IOPS_9,19,0.0
EchoStateNetwork,IOPS_9,20,0.0
EchoStateNetwork,IOPS_9,21,0.0
EchoStateNetwork,IOPS_9,22,0.0
EchoStateNetwork,IOPS_9,23,0.0
EchoStateNetwork,IOPS_9,24,0.0
EchoStateNetwork,IOPS_9,25,0.0
EchoStateNetwork,IOPS_9,26,0.0
EchoStateNetwork,IOPS_9,27,0.0
EchoStateNetwork,IOPS_9,28,0.0
EchoStateNetwork,IOPS_9,29,0.0
EchoStateNetwork,IOPS_9,30,0.0
EchoStateNetwork,IOPS_9,31,0.0
EchoStateNetwork,IOPS_9,32,0.0
EchoStateNetwork,IOPS_9,33,0.0
EchoStateNetwork,IOPS_9,34,0.0
EchoStateNetwork,IOPS_9,35,0.0
EchoStateNetwork,IOPS_9,36,0.0
EchoStateNetwork,IOPS_9,37,0.0
EchoStateNetwork,IOPS_9,38,0.0
EchoStateNetwork,IOPS_9,39,0.0
EchoStateNetwork,IOPS_9,40,0.0
EchoStateNetwork,IOPS_9,41,0.0
EchoStateNetwork,IOPS_9,42,0.0
EchoStateNetwork,IOPS_9,43,0.0
EchoStateNetwork,IOPS_9,44,0.0
EchoStateNetwork,IOPS_9,45,0.0
EchoStateNetwork,IOPS_9,46,0.0
EchoStateNetwork,IOPS_9,47,0.0
EchoStateNetwork,IOPS_9,48,0.0
EchoStateNetwork,IOPS_9,49,0.0
EchoStateNetwork,IOPS_9,50,0.0
EchoStateNetwork,IOPS_9,51,0.0
EchoStateNetwork,IOPS_9,52,0.0
EchoStateNetwork,IOPS_9,53,0.0
EchoStateNetwork,IOPS_9,54,0.0
EchoStateNetwork,IOPS_9,55,0.0
EchoStateNetwork,IOPS_9,56,0.0
EchoStateNetwork,IOPS_9,57,0.0
EchoStateNetwork,IOPS_9,58,0.0
EchoStateNetwork,IOPS_9,59,0.0
EchoStateNetwork,IOPS_9,60,0.0
