algorithm,dataset,timestep,anomaly_score
ContextOSEDetector,IOPS_4.csv,0,0.5
ContextOSEDetector,IOPS_4.csv,1,1.0
ContextOSEDetector,IOPS_4.csv,2,0.5
ContextOSEDetector,IOPS_4.csv,3,0.5
ContextOSEDetector,IOPS_4.csv,4,1.0
ContextOSEDetector,IOPS_4.csv,5,1.0
ContextOSEDetector,IOPS_4.csv,6,0.125
ContextOSEDetector,IOPS_4.csv,7,0.16666666666666666
ContextOSEDetector,IOPS_4.csv,8,0.35
ContextOSEDetector,IOPS_4.csv,9,0.55
ContextOSEDetector,IOPS_4.csv,10,0.7619047619047619
ContextOSEDetector,IOPS_4.csv,11,0.4642857142857143
ContextOSEDetector,IOPS_4.csv,12,0.21250000000000002
ContextOSEDetector,IOPS_4.csv,13,0.19886363636363635
ContextOSEDetector,IOPS_4.csv,14,0.3958333333333333
ContextOSEDetector,IOPS_4.csv,15,0.35858585858585856
ContextOSEDetector,IOPS_4.csv,16,0.5104895104895104
ContextOSEDetector,IOPS_4.csv,17,0.22248803827751198
ContextOSEDetector,IOPS_4.csv,18,0.16450216450216454
ContextOSEDetector,IOPS_4.csv,19,0.15909090909090912
ContextOSEDetector,IOPS_4.csv,20,0.11363636363636365
ContextOSEDetector,IOPS_4.csv,21,0.20202020202020202
ContextOSEDetector,IOPS_4.csv,22,0.15909090909090912
ContextOSEDetector,IOPS_4.csv,23,0.10416666666666669
ContextOSEDetector,IOPS_4.csv,24,0.10526315789473684
ContextOSEDetector,IOPS_4.csv,25,0.1507177033492823
ContextOSEDetector,IOPS_4.csv,26,0.1541501976284585
ContextOSEDetector,IOPS_4.csv,27,0.10416666666666669
ContextOSEDetector,IOPS_4.csv,28,0.10526315789473684
ContextOSEDetector,IOPS_4.csv,29,0.10526315789473684
ContextOSEDetector,IOPS_4.csv,30,0.1507177033492823
ContextOSEDetector,IOPS_4.csv,31,0.10869565217391303
ContextOSEDetector,IOPS_4.csv,32,0.1507177033492823
ContextOSEDetector,IOPS_4.csv,33,1.0
ContextOSEDetector,IOPS_4.csv,34,1.0
ContextOSEDetector,IOPS_4.csv,35,0.25
ContextOSEDetector,IOPS_4.csv,36,0.23202614379084965
ContextOSEDetector,IOPS_4.csv,37,0.494047619047619
ContextOSEDetector,IOPS_4.csv,38,0.16666666666666666
ContextOSEDetector,IOPS_4.csv,39,0.3142857142857143
ContextOSEDetector,IOPS_4.csv,40,0.23593073593073594
ContextOSEDetector,IOPS_4.csv,41,0.225
ContextOSEDetector,IOPS_4.csv,42,0.1875
ContextOSEDetector,IOPS_4.csv,43,0.16666666666666669
ContextOSEDetector,IOPS_4.csv,44,0.20512820512820515
ContextOSEDetector,IOPS_4.csv,45,0.1875
ContextOSEDetector,IOPS_4.csv,46,0.16666666666666669
ContextOSEDetector,IOPS_4.csv,47,0.16666666666666669
ContextOSEDetector,IOPS_4.csv,48,0.5866666666666667
ContextOSEDetector,IOPS_4.csv,49,1.0
ContextOSEDetector,IOPS_4.csv,50,0.125
ContextOSEDetector,IOPS_4.csv,51,0.8125
ContextOSEDetector,IOPS_4.csv,52,0.625
ContextOSEDetector,IOPS_4.csv,53,0.7083333333333333
ContextOSEDetector,IOPS_4.csv,54,0.375
ContextOSEDetector,IOPS_4.csv,55,0.3
ContextOSEDetector,IOPS_4.csv,56,0.25974025974025977
ContextOSEDetector,IOPS_4.csv,57,0.2505827505827506
ContextOSEDetector,IOPS_4.csv,58,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,59,0.20370370370370372
ContextOSEDetector,IOPS_4.csv,60,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,61,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,62,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,63,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,64,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,65,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,66,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,67,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,68,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,69,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,70,0.2142857142857143
ContextOSEDetector,IOPS_4.csv,71,0.35714285714285715
ContextOSEDetector,IOPS_4.csv,72,0.4857142857142857
ContextOSEDetector,IOPS_4.csv,73,0.3
ContextOSEDetector,IOPS_4.csv,74,0.5
ContextOSEDetector,IOPS_4.csv,75,0.3
ContextOSEDetector,IOPS_4.csv,76,0.16666666666666669
ContextOSEDetector,IOPS_4.csv,77,0.3727272727272727
ContextOSEDetector,IOPS_4.csv,78,0.6346153846153846
ContextOSEDetector,IOPS_4.csv,79,0.35416666666666663
ContextOSEDetector,IOPS_4.csv,80,0.3727272727272727
ContextOSEDetector,IOPS_4.csv,81,0.2916666666666667
ContextOSEDetector,IOPS_4.csv,82,0.25939849624060146
ContextOSEDetector,IOPS_4.csv,83,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,84,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,85,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,86,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,87,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,88,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,89,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,90,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,91,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,92,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,93,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,94,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,95,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,96,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,97,0.23333333333333334
ContextOSEDetector,IOPS_4.csv,98,0.37211981566820274
ContextOSEDetector,IOPS_4.csv,99,0.3958333333333333
ContextOSEDetector,IOPS_4.csv,100,0.3786057692307692
ContextOSEDetector,IOPS_4.csv,101,0.3052109181141439
ContextOSEDetector,IOPS_4.csv,102,0.23428571428571426
ContextOSEDetector,IOPS_4.csv,103,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,104,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,105,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,106,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,107,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,108,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,109,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,110,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,111,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,112,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,113,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,114,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,115,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,116,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,117,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,118,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,119,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,120,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,121,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,122,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,123,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,124,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,125,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,126,0.09756097560975607
ContextOSEDetector,IOPS_4.csv,127,0.4017615176151762
ContextOSEDetector,IOPS_4.csv,128,0.2704714640198511
ContextOSEDetector,IOPS_4.csv,129,0.2963235294117647
ContextOSEDetector,IOPS_4.csv,130,0.25218023255813954
ContextOSEDetector,IOPS_4.csv,131,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,132,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,133,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,134,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,135,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,136,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,137,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,138,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,139,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,140,0.2450980392156863
ContextOSEDetector,IOPS_4.csv,141,0.3627450980392157
ContextOSEDetector,IOPS_4.csv,142,0.7119815668202765
ContextOSEDetector,IOPS_4.csv,143,0.425
ContextOSEDetector,IOPS_4.csv,144,0.5
ContextOSEDetector,IOPS_4.csv,145,0.3333333333333333
ContextOSEDetector,IOPS_4.csv,146,0.43333333333333335
ContextOSEDetector,IOPS_4.csv,147,0.6318681318681318
ContextOSEDetector,IOPS_4.csv,148,0.3727272727272727
ContextOSEDetector,IOPS_4.csv,149,0.36923076923076925
ContextOSEDetector,IOPS_4.csv,150,0.35
ContextOSEDetector,IOPS_4.csv,151,1.0
ContextOSEDetector,IOPS_4.csv,152,1.0
ContextOSEDetector,IOPS_4.csv,153,0.0
ContextOSEDetector,IOPS_4.csv,154,0.08333333333333333
ContextOSEDetector,IOPS_4.csv,155,0.0
ContextOSEDetector,IOPS_4.csv,156,0.08333333333333333
ContextOSEDetector,IOPS_4.csv,157,0.0
ContextOSEDetector,IOPS_4.csv,158,0.08333333333333333
ContextOSEDetector,IOPS_4.csv,159,1.0
ContextOSEDetector,IOPS_4.csv,160,0.875
ContextOSEDetector,IOPS_4.csv,161,0.35789473684210527
ContextOSEDetector,IOPS_4.csv,162,0.2376470588235294
ContextOSEDetector,IOPS_4.csv,163,0.1328600405679513
ContextOSEDetector,IOPS_4.csv,164,0.09999999999999998
ContextOSEDetector,IOPS_4.csv,165,0.09999999999999998
ContextOSEDetector,IOPS_4.csv,166,0.09999999999999998
ContextOSEDetector,IOPS_4.csv,167,0.09999999999999998
ContextOSEDetector,IOPS_4.csv,168,0.09999999999999998
ContextOSEDetector,IOPS_4.csv,169,0.09999999999999998
ContextOSEDetector,IOPS_4.csv,170,0.6421052631578947
ContextOSEDetector,IOPS_4.csv,171,0.5274725274725275
ContextOSEDetector,IOPS_4.csv,172,0.21692307692307694
ContextOSEDetector,IOPS_4.csv,173,0.3208333333333333
ContextOSEDetector,IOPS_4.csv,174,0.5457142857142857
ContextOSEDetector,IOPS_4.csv,175,0.4222222222222222
ContextOSEDetector,IOPS_4.csv,176,0.18993993993993996
ContextOSEDetector,IOPS_4.csv,177,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,178,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,179,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,180,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,181,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,182,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,183,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,184,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,185,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,186,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,187,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,188,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,189,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,190,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,191,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,192,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,193,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,194,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,195,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,196,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,197,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,198,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,199,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,200,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,201,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,202,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,203,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,204,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,205,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,206,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,207,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,208,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,209,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,210,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,211,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,212,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,213,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,214,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,215,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,216,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,217,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,218,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,219,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,220,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,221,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,222,0.15789473684210525
ContextOSEDetector,IOPS_4.csv,223,0.3114035087719298
ContextOSEDetector,IOPS_4.csv,224,0.23660714285714285
ContextOSEDetector,IOPS_4.csv,225,0.2220888355342137
ContextOSEDetector,IOPS_4.csv,226,0.18995215311004784
ContextOSEDetector,IOPS_4.csv,227,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,228,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,229,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,230,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,231,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,232,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,233,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,234,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,235,0.1607142857142857
ContextOSEDetector,IOPS_4.csv,236,0.8829365079365079
ContextOSEDetector,IOPS_4.csv,237,0.5047058823529411
ContextOSEDetector,IOPS_4.csv,238,0.5458333333333334
ContextOSEDetector,IOPS_4.csv,239,0.20198170731707316
ContextOSEDetector,IOPS_4.csv,240,0.20982142857142855
ContextOSEDetector,IOPS_4.csv,241,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,242,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,243,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,244,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,245,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,246,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,247,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,248,0.17441860465116277
ContextOSEDetector,IOPS_4.csv,249,0.7122093023255813
ContextOSEDetector,IOPS_4.csv,250,0.538888888888889
ContextOSEDetector,IOPS_4.csv,251,0.4935163996948894
ContextOSEDetector,IOPS_4.csv,252,0.3916666666666666
ContextOSEDetector,IOPS_4.csv,253,0.26699463327370304
ContextOSEDetector,IOPS_4.csv,254,0.20224719101123595
ContextOSEDetector,IOPS_4.csv,255,0.20224719101123595
ContextOSEDetector,IOPS_4.csv,256,0.20224719101123595
ContextOSEDetector,IOPS_4.csv,257,0.6795505617977529
ContextOSEDetector,IOPS_4.csv,258,0.6428571428571428
ContextOSEDetector,IOPS_4.csv,259,0.549718574108818
ContextOSEDetector,IOPS_4.csv,260,0.6452358926919519
ContextOSEDetector,IOPS_4.csv,261,0.5052790346907994
ContextOSEDetector,IOPS_4.csv,262,0.27863247863247864
ContextOSEDetector,IOPS_4.csv,263,0.2869047619047619
ContextOSEDetector,IOPS_4.csv,264,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,265,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,266,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,267,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,268,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,269,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,270,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,271,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,272,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,273,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,274,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,275,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,276,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,277,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,278,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,279,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,280,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,281,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,282,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,283,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,284,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,285,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,286,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,287,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,288,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,289,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,290,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,291,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,292,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,293,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,294,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,295,0.2272727272727273
ContextOSEDetector,IOPS_4.csv,296,0.297008547008547
ContextOSEDetector,IOPS_4.csv,297,0.328125
ContextOSEDetector,IOPS_4.csv,298,0.27603338632750396
ContextOSEDetector,IOPS_4.csv,299,0.27142857142857146
ContextOSEDetector,IOPS_4.csv,300,0.3357142857142857
ContextOSEDetector,IOPS_4.csv,301,0.44610281923714756
ContextOSEDetector,IOPS_4.csv,302,0.35541930379746833
ContextOSEDetector,IOPS_4.csv,303,0.2652192422307365
ContextOSEDetector,IOPS_4.csv,304,0.22601010101010102
ContextOSEDetector,IOPS_4.csv,305,0.35749385749385754
ContextOSEDetector,IOPS_4.csv,306,0.3211538461538461
ContextOSEDetector,IOPS_4.csv,307,0.2375212224108659
ContextOSEDetector,IOPS_4.csv,308,0.23191850594227503
ContextOSEDetector,IOPS_4.csv,309,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,310,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,311,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,312,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,313,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,314,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,315,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,316,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,317,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,318,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,319,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,320,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,321,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,322,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,323,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,324,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,325,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,326,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,327,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,328,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,329,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,330,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,331,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,332,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,333,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,334,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,335,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,336,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,337,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,338,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,339,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,340,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,341,0.22596153846153844
ContextOSEDetector,IOPS_4.csv,342,0.6261904761904762
ContextOSEDetector,IOPS_4.csv,343,0.28129428436466697
ContextOSEDetector,IOPS_4.csv,344,0.27
ContextOSEDetector,IOPS_4.csv,345,0.26299342105263157
ContextOSEDetector,IOPS_4.csv,346,0.24977389207114864
ContextOSEDetector,IOPS_4.csv,347,0.2661290322580645
ContextOSEDetector,IOPS_4.csv,348,0.25
ContextOSEDetector,IOPS_4.csv,349,0.25
ContextOSEDetector,IOPS_4.csv,350,0.25
ContextOSEDetector,IOPS_4.csv,351,0.25
ContextOSEDetector,IOPS_4.csv,352,0.25
ContextOSEDetector,IOPS_4.csv,353,0.35996376811594205
ContextOSEDetector,IOPS_4.csv,354,0.2012987012987013
ContextOSEDetector,IOPS_4.csv,355,0.3806073153899241
ContextOSEDetector,IOPS_4.csv,356,0.6410256410256411
ContextOSEDetector,IOPS_4.csv,357,0.26425438596491224
ContextOSEDetector,IOPS_4.csv,358,0.24761904761904763
ContextOSEDetector,IOPS_4.csv,359,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,360,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,361,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,362,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,363,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,364,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,365,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,366,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,367,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,368,0.25229357798165136
ContextOSEDetector,IOPS_4.csv,369,0.2981651376146789
ContextOSEDetector,IOPS_4.csv,370,0.3603030303030303
ContextOSEDetector,IOPS_4.csv,371,0.24736842105263157
ContextOSEDetector,IOPS_4.csv,372,0.23364485981308414
ContextOSEDetector,IOPS_4.csv,373,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,374,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,375,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,376,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,377,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,378,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,379,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,380,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,381,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,382,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,383,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,384,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,385,0.25217391304347825
ContextOSEDetector,IOPS_4.csv,386,0.2278735632183908
ContextOSEDetector,IOPS_4.csv,387,0.2700892857142857
ContextOSEDetector,IOPS_4.csv,388,0.2174981103552532
ContextOSEDetector,IOPS_4.csv,389,0.19708141321044548
ContextOSEDetector,IOPS_4.csv,390,0.2118794326241135
ContextOSEDetector,IOPS_4.csv,391,0.23173076923076924
ContextOSEDetector,IOPS_4.csv,392,0.24166666666666667
ContextOSEDetector,IOPS_4.csv,393,0.18558201058201057
ContextOSEDetector,IOPS_4.csv,394,0.20625
ContextOSEDetector,IOPS_4.csv,395,0.19318181818181818
ContextOSEDetector,IOPS_4.csv,396,0.16972477064220182
